lat,lng,geo_precision,year,count
13.0,77.76,point,2021,9
13.0,77.76,point,2022,5
13.0,77.76,point,2023,38
13.0,77.76,point,2024,10
13.0,77.76,station,2016,363
13.0,77.76,station,2017,391
13.0,77.76,station,2018,336
13.0,77.76,station,2019,259
13.0,77.76,station,2020,105
13.0,77.76,station,2021,137
13.0,77.76,station,2022,191
13.0,77.76,station,2023,386
13.0,77.77,point,2019,4
13.0,77.77,point,2021,1
13.0,77.77,point,2022,1
13.0,77.77,point,2023,10
13.0,77.77,point,2024,5
13.0,77.78,point,2019,3
13.0,77.78,point,2020,4
13.0,77.78,point,2021,3
13.0,77.78,point,2022,5
13.0,77.78,point,2023,4
13.0,77.79,point,2019,1
13.0,77.79,point,2020,1
13.0,77.79,point,2021,1
13.0,77.79,point,2022,3
13.0,77.79,point,2023,2
13.0,77.8,point,2021,2
13.0,77.8,point,2022,1
13.0,77.8,point,2023,1
13.0,77.81,point,2022,1
13.0,77.81,point,2023,3
13.0,77.82,point,2023,1
13.0,77.83,point,2021,1
13.0,77.83,point,2023,1
13.0,77.84,point,2020,2
13.0,77.84,point,2022,2
13.0,77.84,point,2023,1
13.0,77.85,point,2021,1
13.0,77.85,point,2022,1
13.0,77.86,point,2022,1
13.0,77.89,point,2019,1
13.0,77.9,point,2024,3
13.0,77.91,point,2019,1
13.0,77.91,point,2021,2
13.0,77.91,point,2022,3
13.0,77.91,point,2023,1
13.0,77.91,point,2024,1
13.0,77.92,point,2020,1
13.0,77.92,point,2022,1
13.0,77.92,point,2024,1
13.0,77.93,point,2019,5
13.0,77.93,point,2020,6
13.0,77.93,point,2021,4
13.0,77.93,point,2023,1
13.0,77.94,point,2019,29
13.0,77.94,point,2020,12
13.0,77.94,point,2021,32
13.0,77.94,point,2022,4
13.0,77.94,point,2023,21
13.0,77.94,point,2024,5
13.0,77.94,station,2016,360
13.0,77.94,station,2017,399
13.0,77.94,station,2018,344
13.0,77.94,station,2019,113
13.0,77.94,station,2020,208
13.0,77.94,station,2021,233
13.0,77.94,station,2022,523
13.0,77.94,station,2023,348
13.0,77.95,point,2019,1
13.0,77.95,point,2020,3
13.0,77.95,point,2021,4
13.0,77.95,point,2022,1
13.0,77.95,point,2023,4
13.0,77.95,point,2024,1
13.0,77.96,point,2023,1
13.0,77.97,point,2019,2
13.0,77.97,point,2020,1
13.0,77.97,point,2023,4
13.0,77.97,point,2024,2
13.0,77.98,point,2019,1
13.0,77.98,point,2020,1
13.0,77.98,point,2021,1
13.0,77.98,point,2023,4
13.0,77.99,point,2020,1
13.0,77.99,point,2021,1
13.0,77.99,point,2023,2
13.0,78.0,point,2017,1
13.0,78.0,point,2019,1
13.0,78.0,point,2023,11
13.0,78.0,point,2024,1
13.0,78.01,point,2019,1
13.0,78.01,point,2020,2
13.0,78.01,point,2021,1
13.0,78.01,point,2024,1
13.0,78.06,point,2023,1
13.0,78.12,point,2023,1
13.0,78.13,point,2019,1
13.0,78.13,point,2020,1
13.0,78.16,point,2022,1
13.0,78.17,point,2019,9
13.0,78.17,point,2020,2
13.0,78.17,point,2021,3
13.0,78.17,point,2022,4
13.0,78.17,point,2023,8
13.0,78.17,point,2024,2
13.0,78.18,point,2019,11
13.0,78.18,point,2020,5
13.0,78.18,point,2021,15
13.0,78.18,point,2022,6
13.0,78.18,point,2023,12
13.0,78.18,point,2024,6
13.0,78.19,point,2022,1
13.0,78.2,point,2019,2
13.0,78.2,point,2022,1
13.0,78.2,point,2023,1
13.0,78.21,point,2019,4
13.0,78.21,point,2022,2
13.0,78.21,point,2023,3
13.0,78.24,point,2019,7
13.0,78.24,point,2020,1
13.0,78.24,point,2022,1
13.0,78.24,point,2023,1
13.0,78.24,point,2024,1
13.0,78.25,point,2019,2
13.0,78.25,point,2022,1
13.0,78.25,point,2023,2
13.0,78.25,point,2024,1
13.0,78.26,point,2019,2
13.0,78.26,point,2021,1
13.0,78.26,point,2023,2
13.0,78.26,point,2024,1
13.0,78.27,point,2020,3
13.0,78.27,point,2021,2
13.0,78.27,point,2022,1
13.0,78.28,point,2022,1
13.0,78.28,point,2023,1
13.0,78.29,point,2019,6
13.0,78.29,point,2020,3
13.0,78.29,point,2021,3
13.0,78.29,point,2023,2
13.0,78.3,point,2019,1
13.0,78.3,point,2021,2
13.0,78.3,point,2023,4
13.0,78.3,point,2024,2
13.0,78.31,point,2019,7
13.0,78.31,point,2020,2
13.0,78.31,point,2021,1
13.0,78.31,point,2023,1
13.0,78.31,point,2024,1
13.0,78.32,point,2019,2
13.0,78.32,point,2024,1
13.0,78.33,point,2019,6
13.0,78.33,point,2020,3
13.0,78.33,point,2021,2
13.0,78.34,point,2019,1
13.0,78.34,point,2020,1
13.0,78.34,point,2023,4
13.0,78.35,point,2019,2
13.0,78.35,point,2023,3
13.0,78.35,point,2024,1
13.0,78.36,point,2022,1
13.0,78.37,point,2019,1
13.0,78.38,point,2019,1
13.0,78.39,point,2020,1
13.0,78.4,point,2021,1
13.0,78.41,point,2020,1
13.0,78.43,point,2021,1
13.0,78.43,point,2024,2
13.0,78.44,point,2020,1
13.0,78.46,point,2019,1
13.0,78.46,point,2022,1
13.0,78.46,point,2024,1
13.01,74.0,point,2024,1
13.01,74.13,point,2023,1
13.01,74.47,point,2020,1
13.01,74.75,point,2023,1
13.01,74.79,point,2017,3
13.01,74.79,point,2018,3
13.01,74.79,point,2019,13
13.01,74.79,point,2020,5
13.01,74.79,point,2021,7
13.01,74.79,point,2022,2
13.01,74.79,point,2023,4
13.01,74.79,point,2024,1
13.01,74.8,point,2019,1
13.01,74.8,point,2021,1
13.01,74.8,point,2022,1
13.01,74.81,point,2019,1
13.01,74.81,point,2020,1
13.01,74.81,point,2021,3
13.01,74.81,point,2022,1
13.01,74.82,point,2019,3
13.01,74.82,point,2020,2
13.01,74.82,point,2021,2
13.01,74.83,point,2019,3
13.01,74.83,point,2020,1
13.01,74.83,point,2021,1
13.01,74.84,point,2019,3
13.01,74.84,point,2020,1
13.01,74.85,point,2019,1
13.01,74.85,point,2020,2
13.01,74.85,point,2022,1
13.01,74.87,point,2019,3
13.01,74.88,point,2019,1
13.01,74.88,point,2020,2
13.01,74.88,point,2021,3
13.01,74.89,point,2020,1
13.01,74.92,point,2019,3
13.01,74.92,point,2021,2
13.01,74.93,point,2019,1
13.01,74.95,point,2019,2
13.01,74.96,point,2019,1
13.01,74.97,point,2019,1
13.01,74.97,point,2021,4
13.01,74.97,point,2022,1
13.01,75.0,point,2024,1
13.01,75.01,point,2021,2
13.01,75.02,point,2021,1
13.01,75.04,point,2019,5
13.01,75.04,point,2020,2
13.01,75.04,point,2023,2
13.01,75.05,point,2019,2
13.01,75.05,point,2020,1
13.01,75.08,point,2021,1
13.01,75.11,point,2019,1
13.01,75.13,point,2019,1
13.01,75.13,point,2021,1
13.01,75.14,point,2019,5
13.01,75.14,point,2021,3
13.01,75.14,point,2022,1
13.01,75.14,point,2023,2
13.01,75.14,point,2024,4
13.01,75.15,point,2019,1
13.01,75.15,point,2022,1
13.01,75.15,point,2023,1
13.01,75.16,point,2023,2
13.01,75.17,place,2016,69
13.01,75.17,place,2017,42
13.01,75.17,place,2018,50
13.01,75.17,place,2019,6
13.01,75.17,place,2020,4
13.01,75.17,place,2021,11
13.01,75.17,place,2022,20
13.01,75.17,place,2023,8
13.01,75.17,point,2019,3
13.01,75.19,point,2022,1
13.01,75.21,point,2019,1
13.01,75.21,point,2022,3
13.01,75.21,point,2023,1
13.01,75.21,point,2024,1
13.01,75.23,point,2024,1
13.01,75.24,point,2019,1
13.01,75.25,point,2023,1
13.01,75.28,point,2020,2
13.01,75.3,point,2020,1
13.01,75.3,point,2021,1
13.01,75.31,point,2019,1
13.01,75.31,point,2020,1
13.01,75.31,point,2022,1
13.01,75.31,point,2023,1
13.01,75.31,point,2024,1
13.01,75.33,point,2020,1
13.01,75.33,point,2022,1
13.01,75.33,point,2023,1
13.01,75.34,point,2022,1
13.01,75.34,point,2023,1
13.01,75.35,point,2021,2
13.01,75.35,point,2022,1
13.01,75.35,point,2023,3
13.01,75.36,point,2021,2
13.01,75.41,place,2020,1
13.01,75.43,point,2019,1
13.01,75.43,point,2024,1
13.01,75.49,point,2021,1
13.01,75.58,point,2024,1
13.01,75.59,point,2022,2
13.01,75.6,point,2023,2
13.01,75.6,point,2024,1
13.01,75.61,point,2023,1
13.01,75.62,point,2021,1
13.01,75.62,point,2022,1
13.01,75.65,point,2019,1
13.01,75.65,point,2020,1
13.01,75.66,point,2023,1
13.01,75.67,point,2019,1
13.01,75.68,point,2024,1
13.01,75.72,point,2023,1
13.01,75.75,point,2023,5
13.01,75.75,point,2024,1
13.01,75.76,point,2023,2
13.01,75.77,point,2021,1
13.01,75.77,point,2024,1
13.01,75.79,point,2021,1
13.01,75.86,point,2019,2
13.01,75.87,point,2019,2
13.01,75.87,point,2020,1
13.01,75.95,point,2020,1
13.01,75.95,point,2023,1
13.01,75.95,point,2024,1
13.01,75.96,point,2020,1
13.01,75.99,point,2023,1
13.01,76.0,point,2023,14
13.01,76.0,point,2024,22
13.01,76.01,point,2022,1
13.01,76.01,point,2023,2
13.01,76.01,point,2024,3
13.01,76.03,point,2024,1
13.01,76.04,point,2020,1
13.01,76.04,point,2021,2
13.01,76.06,point,2021,3
13.01,76.06,point,2023,2
13.01,76.07,point,2020,2
13.01,76.07,point,2021,1
13.01,76.07,point,2023,3
13.01,76.07,point,2024,1
13.01,76.08,point,2023,1
13.01,76.09,point,2020,2
13.01,76.09,point,2022,1
13.01,76.09,point,2023,11
13.01,76.09,point,2024,9
13.01,76.1,point,2019,10
13.01,76.1,point,2020,18
13.01,76.1,point,2021,10
13.01,76.1,point,2022,4
13.01,76.1,point,2023,27
13.01,76.1,point,2024,27
13.01,76.1,station,2016,175
13.01,76.1,station,2017,220
13.01,76.1,station,2018,283
13.01,76.1,station,2019,137
13.01,76.1,station,2020,131
13.01,76.1,station,2021,174
13.01,76.1,station,2022,117
13.01,76.1,station,2023,90
13.01,76.11,point,2019,10
13.01,76.11,point,2020,6
13.01,76.11,point,2021,6
13.01,76.11,point,2022,6
13.01,76.11,point,2023,31
13.01,76.11,point,2024,11
13.01,76.11,station,2016,294
13.01,76.11,station,2017,317
13.01,76.11,station,2018,375
13.01,76.11,station,2019,241
13.01,76.11,station,2020,146
13.01,76.11,station,2021,173
13.01,76.11,station,2022,276
13.01,76.11,station,2023,165
13.01,76.11,station,2024,1
13.01,76.12,point,2019,14
13.01,76.12,point,2020,2
13.01,76.12,point,2021,5
13.01,76.12,point,2022,2
13.01,76.12,point,2023,12
13.01,76.12,point,2024,4
13.01,76.13,point,2019,7
13.01,76.13,point,2021,4
13.01,76.13,point,2022,2
13.01,76.13,point,2023,8
13.01,76.13,point,2024,7
13.01,76.14,place,2017,3
13.01,76.14,place,2018,1
13.01,76.14,point,2024,2
13.01,76.15,point,2023,1
13.01,76.18,point,2023,1
13.01,76.2,point,2021,1
13.01,76.2,point,2022,1
13.01,76.21,point,2019,1
13.01,76.21,point,2020,5
13.01,76.21,point,2021,1
13.01,76.21,point,2022,1
13.01,76.21,point,2023,1
13.01,76.21,point,2024,1
13.01,76.22,point,2019,1
13.01,76.23,point,2023,2
13.01,76.27,point,2019,6
13.01,76.27,point,2023,4
13.01,76.33,point,2021,1
13.01,76.33,point,2023,1
13.01,76.35,point,2019,1
13.01,76.38,point,2019,1
13.01,76.38,point,2021,1
13.01,76.38,point,2023,1
13.01,76.39,point,2019,1
13.01,76.39,point,2021,1
13.01,76.4,point,2019,1
13.01,76.41,point,2019,1
13.01,76.41,point,2022,1
13.01,76.42,point,2019,1
13.01,76.42,point,2020,1
13.01,76.42,point,2021,1
13.01,76.43,point,2019,1
13.01,76.43,point,2023,2
13.01,76.44,point,2022,1
13.01,76.44,point,2023,1
13.01,76.46,point,2020,1
13.01,76.46,point,2021,3
13.01,76.46,point,2022,1
13.01,76.46,point,2023,1
13.01,76.47,point,2021,3
13.01,76.47,point,2022,1
13.01,76.47,point,2023,6
13.01,76.48,point,2019,5
13.01,76.48,point,2020,2
13.01,76.48,point,2021,5
13.01,76.48,point,2022,1
13.01,76.48,point,2023,7
13.01,76.48,point,2024,14
13.01,76.48,station,2016,234
13.01,76.48,station,2017,195
13.01,76.48,station,2018,272
13.01,76.48,station,2019,124
13.01,76.48,station,2020,143
13.01,76.48,station,2021,55
13.01,76.48,station,2022,53
13.01,76.48,station,2023,66
13.01,76.49,point,2020,1
13.01,76.49,point,2022,1
13.01,76.5,point,2021,2
13.01,76.5,point,2022,3
13.01,76.5,point,2023,1
13.01,76.51,point,2019,8
13.01,76.51,point,2020,1
13.01,76.51,point,2022,2
13.01,76.51,point,2023,3
13.01,76.62,point,2021,1
13.01,76.72,point,2023,1
13.01,76.74,point,2023,2
13.01,76.75,point,2024,1
13.01,76.8,point,2023,1
13.01,76.82,point,2021,1
13.01,76.83,point,2023,1
13.01,76.86,point,2023,1
13.01,76.88,point,2020,2
13.01,76.88,point,2021,1
13.01,76.88,point,2022,3
13.01,76.88,point,2024,2
13.01,76.89,point,2019,1
13.01,76.9,point,2021,1
13.01,76.92,point,2022,1
13.01,76.93,point,2021,1
13.01,76.94,point,2021,1
13.01,76.94,point,2022,1
13.01,76.94,point,2023,1
13.01,76.96,point,2019,2
13.01,76.96,point,2020,1
13.01,76.96,point,2021,6
13.01,76.96,point,2022,2
13.01,76.96,point,2024,1
13.01,76.97,point,2019,1
13.01,76.97,point,2022,3
13.01,76.97,point,2023,1
13.01,76.98,point,2019,2
13.01,76.98,point,2020,5
13.01,76.98,point,2021,2
13.01,76.98,point,2022,8
13.01,76.98,point,2023,3
13.01,76.99,point,2019,1
13.01,77.0,point,2019,1
13.01,77.0,point,2024,2
13.01,77.01,point,2016,1
13.01,77.01,point,2021,1
13.01,77.01,point,2022,1
13.01,77.01,point,2023,11
13.01,77.01,point,2024,3
13.01,77.02,point,2020,3
13.01,77.02,point,2021,1
13.01,77.02,point,2022,6
13.01,77.02,point,2023,9
13.01,77.02,point,2024,4
13.01,77.03,point,2020,2
13.01,77.03,point,2022,3
13.01,77.03,point,2023,7
13.01,77.04,point,2023,4
13.01,77.04,point,2024,1
13.01,77.05,point,2022,6
13.01,77.05,point,2023,3
13.01,77.05,point,2024,3
13.01,77.06,point,2022,1
13.01,77.06,point,2023,1
13.01,77.07,point,2019,1
13.01,77.07,point,2023,1
13.01,77.07,point,2024,1
13.01,77.08,point,2018,1
13.01,77.08,point,2020,1
13.01,77.08,point,2021,2
13.01,77.08,point,2022,1
13.01,77.08,point,2023,4
13.01,77.08,point,2024,4
13.01,77.09,point,2023,1
13.01,77.09,point,2024,2
13.01,77.1,point,2022,1
13.01,77.1,point,2023,4
13.01,77.1,point,2024,3
13.01,77.12,point,2019,1
13.01,77.12,point,2020,4
13.01,77.12,point,2023,1
13.01,77.12,point,2024,4
13.01,77.13,point,2020,1
13.01,77.13,point,2023,5
13.01,77.13,point,2024,1
13.01,77.14,point,2023,2
13.01,77.15,point,2023,1
13.01,77.17,point,2024,3
13.01,77.19,point,2023,1
13.01,77.2,point,2024,2
13.01,77.21,point,2020,2
13.01,77.22,point,2021,1
13.01,77.24,point,2017,2
13.01,77.24,point,2023,2
13.01,77.24,point,2024,1
13.01,77.25,point,2023,3
13.01,77.26,point,2017,1
13.01,77.26,point,2019,1
13.01,77.26,point,2022,1
13.01,77.26,point,2023,1
13.01,77.27,point,2023,3
13.01,77.27,point,2024,4
13.01,77.28,point,2023,2
13.01,77.28,point,2024,1
13.01,77.29,point,2017,1
13.01,77.29,point,2020,1
13.01,77.29,point,2022,1
13.01,77.29,point,2023,2
13.01,77.29,point,2024,1
13.01,77.3,point,2016,1
13.01,77.3,point,2017,37
13.01,77.3,point,2019,5
13.01,77.3,point,2021,1
13.01,77.3,point,2022,1
13.01,77.3,point,2023,1
13.01,77.3,point,2024,1
13.01,77.31,point,2017,58
13.01,77.31,point,2018,1
13.01,77.31,point,2019,2
13.01,77.31,point,2023,1
13.01,77.32,point,2016,2
13.01,77.32,point,2017,3
13.01,77.32,point,2018,1
13.01,77.32,point,2019,1
13.01,77.32,point,2020,1
13.01,77.32,point,2022,1
13.01,77.32,point,2023,8
13.01,77.32,point,2024,4
13.01,77.33,point,2016,24
13.01,77.33,point,2017,12
13.01,77.33,point,2018,9
13.01,77.33,point,2019,17
13.01,77.33,point,2020,2
13.01,77.33,point,2021,3
13.01,77.33,point,2022,5
13.01,77.33,point,2023,5
13.01,77.33,point,2024,1
13.01,77.34,point,2016,26
13.01,77.34,point,2017,2
13.01,77.34,point,2022,1
13.01,77.34,point,2023,4
13.01,77.34,point,2024,1
13.01,77.35,point,2016,52
13.01,77.35,point,2017,41
13.01,77.35,point,2018,1
13.01,77.35,point,2019,4
13.01,77.35,point,2021,1
13.01,77.35,point,2023,2
13.01,77.36,point,2016,20
13.01,77.36,point,2017,11
13.01,77.36,point,2018,3
13.01,77.36,point,2022,1
13.01,77.36,point,2023,2
13.01,77.36,point,2024,1
13.01,77.37,point,2016,4
13.01,77.37,point,2018,1
13.01,77.37,point,2022,1
13.01,77.37,point,2023,3
13.01,77.37,point,2024,3
13.01,77.38,point,2016,2
13.01,77.38,point,2019,2
13.01,77.38,point,2021,1
13.01,77.38,point,2022,2
13.01,77.38,point,2023,5
13.01,77.38,point,2024,2
13.01,77.39,point,2022,4
13.01,77.39,point,2023,17
13.01,77.39,point,2024,7
13.01,77.4,point,2016,1
13.01,77.4,point,2022,1
13.01,77.4,point,2023,3
13.01,77.4,point,2024,2
13.01,77.41,point,2019,2
13.01,77.41,point,2020,2
13.01,77.41,point,2023,1
13.01,77.42,point,2019,4
13.01,77.42,point,2020,6
13.01,77.42,point,2021,4
13.01,77.42,point,2022,3
13.01,77.42,point,2023,9
13.01,77.42,point,2024,3
13.01,77.43,point,2021,2
13.01,77.43,point,2023,3
13.01,77.43,point,2024,3
13.01,77.44,point,2019,4
13.01,77.44,point,2020,8
13.01,77.44,point,2021,4
13.01,77.44,point,2022,2
13.01,77.44,point,2023,5
13.01,77.44,point,2024,1
13.01,77.45,place,2016,1
13.01,77.45,place,2017,4
13.01,77.45,place,2018,3
13.01,77.45,place,2022,1
13.01,77.45,place,2023,1
13.01,77.45,point,2017,1
13.01,77.45,point,2019,4
13.01,77.45,point,2020,11
13.01,77.45,point,2021,9
13.01,77.45,point,2022,5
13.01,77.45,point,2023,8
13.01,77.45,point,2024,5
13.01,77.46,point,2019,1
13.01,77.46,point,2021,1
13.01,77.46,point,2022,6
13.01,77.46,point,2023,4
13.01,77.47,point,2019,1
13.01,77.47,point,2020,3
13.01,77.47,point,2021,4
13.01,77.47,point,2022,6
13.01,77.47,point,2023,9
13.01,77.47,point,2024,5
13.01,77.48,point,2020,3
13.01,77.48,point,2022,3
13.01,77.48,point,2023,13
13.01,77.48,point,2024,3
13.01,77.49,point,2019,1
13.01,77.49,point,2020,2
13.01,77.49,point,2022,4
13.01,77.49,point,2023,24
13.01,77.49,point,2024,6
13.01,77.5,point,2016,20
13.01,77.5,point,2017,3
13.01,77.5,point,2018,4
13.01,77.5,point,2019,1
13.01,77.5,point,2020,1
13.01,77.5,point,2021,2
13.01,77.5,point,2022,57
13.01,77.5,point,2023,48
13.01,77.5,point,2024,7
13.01,77.51,point,2016,62
13.01,77.51,point,2017,36
13.01,77.51,point,2018,6
13.01,77.51,point,2019,6
13.01,77.51,point,2020,1
13.01,77.51,point,2021,2
13.01,77.51,point,2022,50
13.01,77.51,point,2023,39
13.01,77.51,point,2024,9
13.01,77.52,point,2016,53
13.01,77.52,point,2017,69
13.01,77.52,point,2018,55
13.01,77.52,point,2019,42
13.01,77.52,point,2020,29
13.01,77.52,point,2021,19
13.01,77.52,point,2022,60
13.01,77.52,point,2023,64
13.01,77.52,point,2024,21
13.01,77.53,point,2016,108
13.01,77.53,point,2017,209
13.01,77.53,point,2018,208
13.01,77.53,point,2019,144
13.01,77.53,point,2020,88
13.01,77.53,point,2021,96
13.01,77.53,point,2022,171
13.01,77.53,point,2023,191
13.01,77.53,point,2024,37
13.01,77.54,place,2016,2
13.01,77.54,place,2017,1
13.01,77.54,place,2019,1
13.01,77.54,place,2022,2
13.01,77.54,place,2023,2
13.01,77.54,point,2016,70
13.01,77.54,point,2017,130
13.01,77.54,point,2018,71
13.01,77.54,point,2019,69
13.01,77.54,point,2020,34
13.01,77.54,point,2021,41
13.01,77.54,point,2022,62
13.01,77.54,point,2023,95
13.01,77.54,point,2024,26
13.01,77.54,station,2016,15
13.01,77.54,station,2017,44
13.01,77.54,station,2018,36
13.01,77.54,station,2019,37
13.01,77.54,station,2020,40
13.01,77.54,station,2021,48
13.01,77.54,station,2022,18
13.01,77.54,station,2023,40
13.01,77.55,point,2016,65
13.01,77.55,point,2017,68
13.01,77.55,point,2018,24
13.01,77.55,point,2019,15
13.01,77.55,point,2020,7
13.01,77.55,point,2021,7
13.01,77.55,point,2022,33
13.01,77.55,point,2023,61
13.01,77.55,point,2024,21
13.01,77.56,place,2016,434
13.01,77.56,place,2017,335
13.01,77.56,place,2018,77
13.01,77.56,place,2019,64
13.01,77.56,place,2020,63
13.01,77.56,place,2021,86
13.01,77.56,place,2022,130
13.01,77.56,place,2023,239
13.01,77.56,point,2016,66
13.01,77.56,point,2017,61
13.01,77.56,point,2018,33
13.01,77.56,point,2019,19
13.01,77.56,point,2020,18
13.01,77.56,point,2021,20
13.01,77.56,point,2022,37
13.01,77.56,point,2023,46
13.01,77.56,point,2024,16
13.01,77.57,point,2016,25
13.01,77.57,point,2017,121
13.01,77.57,point,2018,49
13.01,77.57,point,2019,30
13.01,77.57,point,2020,11
13.01,77.57,point,2021,29
13.01,77.57,point,2022,34
13.01,77.57,point,2023,105
13.01,77.57,point,2024,64
13.01,77.57,station,2016,95
13.01,77.57,station,2017,149
13.01,77.57,station,2018,172
13.01,77.57,station,2019,81
13.01,77.57,station,2021,15
13.01,77.57,station,2022,88
13.01,77.57,station,2023,139
13.01,77.58,place,2016,1
13.01,77.58,place,2017,1
13.01,77.58,point,2016,57
13.01,77.58,point,2017,112
13.01,77.58,point,2018,40
13.01,77.58,point,2019,62
13.01,77.58,point,2020,33
13.01,77.58,point,2021,71
13.01,77.58,point,2022,47
13.01,77.58,point,2023,40
13.01,77.58,point,2024,6
13.01,77.59,point,2016,43
13.01,77.59,point,2017,94
13.01,77.59,point,2018,29
13.01,77.59,point,2019,41
13.01,77.59,point,2020,19
13.01,77.59,point,2021,21
13.01,77.59,point,2022,65
13.01,77.59,point,2023,73
13.01,77.59,point,2024,33
13.01,77.59,station,2016,17
13.01,77.59,station,2017,103
13.01,77.59,station,2018,189
13.01,77.59,station,2019,103
13.01,77.59,station,2020,106
13.01,77.59,station,2021,221
13.01,77.59,station,2022,104
13.01,77.59,station,2023,119
13.01,77.6,place,2016,2
13.01,77.6,place,2017,1
13.01,77.6,place,2018,2
13.01,77.6,place,2019,1
13.01,77.6,place,2020,1
13.01,77.6,place,2021,3
13.01,77.6,place,2022,1
13.01,77.6,point,2016,53
13.01,77.6,point,2017,59
13.01,77.6,point,2018,14
13.01,77.6,point,2019,13
13.01,77.6,point,2020,4
13.01,77.6,point,2021,8
13.01,77.6,point,2022,18
13.01,77.6,point,2023,18
13.01,77.6,point,2024,19
13.01,77.61,point,2016,83
13.01,77.61,point,2017,144
13.01,77.61,point,2018,113
13.01,77.61,point,2019,91
13.01,77.61,point,2020,94
13.01,77.61,point,2021,162
13.01,77.61,point,2022,98
13.01,77.61,point,2023,109
13.01,77.61,point,2024,65
13.01,77.61,station,2016,157
13.01,77.61,station,2017,36
13.01,77.61,station,2018,35
13.01,77.61,station,2019,123
13.01,77.61,station,2020,179
13.01,77.61,station,2021,87
13.01,77.61,station,2022,221
13.01,77.61,station,2023,230
13.01,77.62,point,2020,2
13.01,77.62,point,2021,2
13.01,77.62,point,2022,17
13.01,77.62,point,2023,48
13.01,77.62,point,2024,50
13.01,77.63,point,2017,13
13.01,77.63,point,2018,18
13.01,77.63,point,2022,33
13.01,77.63,point,2023,45
13.01,77.63,point,2024,11
13.01,77.64,place,2018,1
13.01,77.64,point,2017,8
13.01,77.64,point,2018,17
13.01,77.64,point,2019,2
13.01,77.64,point,2020,1
13.01,77.64,point,2021,4
13.01,77.64,point,2022,35
13.01,77.64,point,2023,59
13.01,77.64,point,2024,5
13.01,77.65,point,2017,4
13.01,77.65,point,2018,12
13.01,77.65,point,2019,3
13.01,77.65,point,2020,4
13.01,77.65,point,2022,24
13.01,77.65,point,2023,38
13.01,77.65,point,2024,12
13.01,77.66,point,2017,3
13.01,77.66,point,2018,3
13.01,77.66,point,2019,11
13.01,77.66,point,2020,10
13.01,77.66,point,2021,2
13.01,77.66,point,2022,8
13.01,77.66,point,2023,20
13.01,77.66,point,2024,26
13.01,77.67,point,2016,3
13.01,77.67,point,2017,2
13.01,77.67,point,2019,2
13.01,77.67,point,2020,3
13.01,77.67,point,2021,3
13.01,77.67,point,2022,4
13.01,77.67,point,2023,36
13.01,77.67,point,2024,5
13.01,77.67,station,2016,726
13.01,77.67,station,2017,611
13.01,77.67,station,2018,566
13.01,77.67,station,2019,546
13.01,77.67,station,2020,428
13.01,77.67,station,2021,531
13.01,77.67,station,2022,501
13.01,77.67,station,2023,456
13.01,77.67,station,2024,11
13.01,77.68,point,2016,67
13.01,77.68,point,2017,13
13.01,77.68,point,2018,2
13.01,77.68,point,2019,7
13.01,77.68,point,2020,2
13.01,77.68,point,2021,1
13.01,77.68,point,2022,10
13.01,77.68,point,2023,20
13.01,77.68,point,2024,9
13.01,77.69,point,2016,69
13.01,77.69,point,2017,147
13.01,77.69,point,2018,39
13.01,77.69,point,2019,32
13.01,77.69,point,2020,11
13.01,77.69,point,2021,3
13.01,77.69,point,2022,27
13.01,77.69,point,2023,39
13.01,77.69,point,2024,16
13.01,77.69,station,2016,48
13.01,77.69,station,2017,60
13.01,77.69,station,2018,198
13.01,77.69,station,2019,370
13.01,77.69,station,2020,175
13.01,77.69,station,2021,246
13.01,77.69,station,2022,102
