canonical_name,major_head,modeled_time_of_day,method,count
Davanagere,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,2
Davanagere,PASSPORT ACT,Distributed,default_distributed,1
Davanagere,POCSO,Distributed,default_distributed,553
Davanagere,POISONING-PROFESSIONAL,Distributed,default_distributed,3
Davanagere,PORNOGRAPHY,Distributed,default_distributed,3
Davanagere,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,17
Davanagere,PUBLIC NUISANCE,Evening,criminological_prior,11
Davanagere,PUBLIC SAFETY,Evening,criminological_prior,29
Davanagere,RAPE,Distributed,default_distributed,100
Davanagere,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,16
Davanagere,RIOTS,Evening,criminological_prior,1298
Davanagere,ROBBERY,Night,criminological_prior,313
Davanagere,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,377
Davanagere,SEDITION,Distributed,default_distributed,1
Davanagere,SLAVERY,Distributed,default_distributed,1
Davanagere,SUICIDE,Distributed,default_distributed,156
Davanagere,THEFT,Afternoon,criminological_prior,3472
Davanagere,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,66
Dharwad,ADULTERATION,Distributed,default_distributed,1
Dharwad,AFFRAY,Evening,criminological_prior,38
Dharwad,ANIMAL,Distributed,default_distributed,15
Dharwad,ARMS ACT 1959,Distributed,default_distributed,6
Dharwad,ARSON,Distributed,default_distributed,23
Dharwad,ASSAULT,Distributed,default_distributed,5
Dharwad,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,2
Dharwad,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,2
Dharwad,ATTEMPT TO MURDER,Night,criminological_prior,248
Dharwad,Attempting to commit offences,Distributed,default_distributed,17
Dharwad,BURGLARY - DAY,Daytime,category_encoded,70
Dharwad,BURGLARY - NIGHT,Night,category_encoded,262
Dharwad,CASES OF HURT,Distributed,default_distributed,821
Dharwad,CHEATING,Distributed,default_distributed,272
Dharwad,CHILDREN ACT,Distributed,default_distributed,21
Dharwad,COMMUNAL / RELIGION,Distributed,default_distributed,35
Dharwad,CONSUMER,Distributed,default_distributed,15
Dharwad,COPY RIGHT ACT 1957,Distributed,default_distributed,2
Dharwad,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,1
Dharwad,COUNTERFEITING,Distributed,default_distributed,2
Dharwad,CRIMES RELATED TO WOMEN,Distributed,default_distributed,19
Dharwad,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,28
Dharwad,CRIMINAL CONSPIRACY,Distributed,default_distributed,1
Dharwad,CRIMINAL INTIMIDATION,Distributed,default_distributed,100
Dharwad,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,1
Dharwad,CRIMINAL TRESPASS,Afternoon,criminological_prior,95
Dharwad,CRUELTY BY HUSBAND,Distributed,default_distributed,161
Dharwad,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,4
Dharwad,CYBER CRIME,Distributed,default_distributed,75
Dharwad,CrPC,Distributed,default_distributed,1539
Dharwad,DACOITY,Night,criminological_prior,18
Dharwad,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,19
Dharwad,DEFAMATION,Distributed,default_distributed,2
Dharwad,DOWRY DEATHS,Distributed,default_distributed,14
Dharwad,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,15
Dharwad,ELECTION,Distributed,default_distributed,28
Dharwad,EXPLOSIVES,Distributed,default_distributed,8
Dharwad,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,9
Dharwad,FALSE EVIDENCE,Distributed,default_distributed,1
Dharwad,FORGERY,Distributed,default_distributed,14
Dharwad,Human Trafficking,Distributed,default_distributed,1
Dharwad,IMMORAL TRAFFIC,Night,criminological_prior,3
Dharwad,INDIAN MOTOR VEHICLE,Distributed,default_distributed,1
Dharwad,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,3
Dharwad,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1963
Dharwad,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,145
Dharwad,Karnataka State Local Act,Distributed,default_distributed,1472
Dharwad,MISCHIEF,Distributed,default_distributed,20
Dharwad,MISSING PERSON,Distributed,default_distributed,950
Dharwad,MOLESTATION,Distributed,default_distributed,242
Dharwad,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1506
Dharwad,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,2273
Dharwad,MURDER,Night,criminological_prior,163
Dharwad,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,71
Dharwad,NEGLIGENT ACT,Evening,criminological_prior,51
Dharwad,OF ABETMENT,Distributed,default_distributed,1
Dharwad,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,89
Dharwad,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,2
Dharwad,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,2
Dharwad,POCSO,Distributed,default_distributed,217
Dharwad,PORNOGRAPHY,Distributed,default_distributed,1
Dharwad,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,24
Dharwad,PUBLIC NUISANCE,Evening,criminological_prior,3
Dharwad,PUBLIC SAFETY,Evening,criminological_prior,31
Dharwad,RAPE,Distributed,default_distributed,30
Dharwad,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,29
Dharwad,RIOTS,Evening,criminological_prior,468
Dharwad,ROBBERY,Night,criminological_prior,69
Dharwad,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,211
Dharwad,SUICIDE,Distributed,default_distributed,47
Dharwad,THEFT,Afternoon,criminological_prior,741
Dharwad,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,28
Gadag,ADULTERATION,Distributed,default_distributed,5
Gadag,AFFRAY,Evening,criminological_prior,15
Gadag,ANIMAL,Distributed,default_distributed,10
Gadag,ARMS ACT 1959,Distributed,default_distributed,4
Gadag,ARSON,Distributed,default_distributed,23
Gadag,ASSAULT,Distributed,default_distributed,1
Gadag,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,6
Gadag,ATTEMPT TO MURDER,Night,criminological_prior,254
Gadag,Attempting to commit offences,Distributed,default_distributed,7
Gadag,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Gadag,BURGLARY - DAY,Daytime,category_encoded,72
Gadag,BURGLARY - NIGHT,Night,category_encoded,389
Gadag,CASES OF HURT,Distributed,default_distributed,781
Gadag,CHEATING,Distributed,default_distributed,261
Gadag,CHILDREN ACT,Distributed,default_distributed,18
Gadag,COMMUNAL / RELIGION,Distributed,default_distributed,22
Gadag,CONSUMER,Distributed,default_distributed,131
Gadag,COPY RIGHT ACT 1957,Distributed,default_distributed,5
Gadag,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,20
Gadag,COUNTERFEITING,Distributed,default_distributed,1
Gadag,CRIMES RELATED TO WOMEN,Distributed,default_distributed,42
Gadag,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,36
Gadag,CRIMINAL CONSPIRACY,Distributed,default_distributed,2
Gadag,CRIMINAL INTIMIDATION,Distributed,default_distributed,108
Gadag,CRIMINAL TRESPASS,Afternoon,criminological_prior,56
Gadag,CRUELTY BY HUSBAND,Distributed,default_distributed,178
Gadag,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,3
Gadag,CYBER CRIME,Distributed,default_distributed,148
Gadag,Concealment of birth by secret disposal of Child,Distributed,default_distributed,4
Gadag,CrPC,Distributed,default_distributed,2483
Gadag,DACOITY,Night,criminological_prior,28
Gadag,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,67
Gadag,DEFAMATION,Distributed,default_distributed,4
Gadag,DOWRY DEATHS,Distributed,default_distributed,7
Gadag,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,12
Gadag,ELECTION,Distributed,default_distributed,53
Gadag,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,4
Gadag,EXPLOSIVES,Distributed,default_distributed,7
Gadag,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,11
Gadag,FALSE EVIDENCE,Distributed,default_distributed,5
Gadag,FORGERY,Distributed,default_distributed,26
Gadag,Failure to appear to Court,Distributed,default_distributed,2
Gadag,IMMORAL TRAFFIC,Night,criminological_prior,6
Gadag,IMPERSONATION,Distributed,default_distributed,2
Gadag,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,3
Gadag,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,3273
Gadag,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,193
Gadag,Karnataka State Local Act,Distributed,default_distributed,1983
Gadag,MISCHIEF,Distributed,default_distributed,31
Gadag,MISSING PERSON,Distributed,default_distributed,1082
Gadag,MOLESTATION,Distributed,default_distributed,434
Gadag,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1164
Gadag,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,1637
Gadag,MURDER,Night,criminological_prior,122
Gadag,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,73
Gadag,NEGLIGENT ACT,Evening,criminological_prior,42
Gadag,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,89
Gadag,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,3
Gadag,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,6
Gadag,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,3
Gadag,POCSO,Distributed,default_distributed,189
Gadag,POISONING-PROFESSIONAL,Distributed,default_distributed,1
Gadag,PORNOGRAPHY,Distributed,default_distributed,1
Gadag,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,3
Gadag,PUBLIC NUISANCE,Evening,criminological_prior,4
Gadag,PUBLIC SAFETY,Evening,criminological_prior,35
Gadag,RAPE,Distributed,default_distributed,46
Gadag,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,29
Gadag,RIOTS,Evening,criminological_prior,712
Gadag,ROBBERY,Night,criminological_prior,81
Gadag,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,211
Gadag,SEDITION,Distributed,default_distributed,3
Gadag,SUICIDE,Distributed,default_distributed,74
Gadag,THEFT,Afternoon,criminological_prior,1632
Gadag,UNNATURAL SEX,Distributed,default_distributed,2
Gadag,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,21
Hassan,ADULTERATION,Distributed,default_distributed,1
Hassan,AFFRAY,Evening,criminological_prior,98
Hassan,ANIMAL,Distributed,default_distributed,103
Hassan,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,2
Hassan,ARMS ACT 1959,Distributed,default_distributed,39
Hassan,ARSON,Distributed,default_distributed,146
Hassan,ASSAULT,Distributed,default_distributed,4
Hassan,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,4
Hassan,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,6
Hassan,ATTEMPT TO MURDER,Night,criminological_prior,959
Hassan,Attempting to commit offences,Distributed,default_distributed,54
Hassan,BONDED LABOUR SYSTEM,Distributed,default_distributed,6
Hassan,BURGLARY - DAY,Daytime,category_encoded,343
Hassan,BURGLARY - NIGHT,Night,category_encoded,1139
Hassan,CASES OF HURT,Distributed,default_distributed,7398
Hassan,CHEATING,Distributed,default_distributed,984
Hassan,CHILDREN ACT,Distributed,default_distributed,69
Hassan,COMMUNAL / RELIGION,Distributed,default_distributed,58
Hassan,CONSUMER,Distributed,default_distributed,57
Hassan,COPY RIGHT ACT 1957,Distributed,default_distributed,3
Hassan,COUNTERFEITING,Distributed,default_distributed,7
Hassan,CRIMES RELATED TO WOMEN,Distributed,default_distributed,595
Hassan,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,42
Hassan,CRIMINAL CONSPIRACY,Distributed,default_distributed,3
Hassan,CRIMINAL INTIMIDATION,Distributed,default_distributed,774
Hassan,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,10
Hassan,CRIMINAL TRESPASS,Afternoon,criminological_prior,397
Hassan,CRUELTY BY HUSBAND,Distributed,default_distributed,526
Hassan,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,21
Hassan,CYBER CRIME,Distributed,default_distributed,314
Hassan,Concealment of birth by secret disposal of Child,Distributed,default_distributed,18
Hassan,CrPC,Distributed,default_distributed,6963
Hassan,DACOITY,Night,criminological_prior,74
Hassan,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,91
Hassan,DEATHS-MISCARRIAGE,Distributed,default_distributed,4
Hassan,DEFAMATION,Distributed,default_distributed,3
Hassan,DOWRY DEATHS,Distributed,default_distributed,72
Hassan,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,48
Hassan,ELECTION,Distributed,default_distributed,80
Hassan,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,8
Hassan,EXPLOSIVES,Distributed,default_distributed,30
Hassan,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,31
Hassan,FAILURE TO APPEAR TO COURT,Distributed,default_distributed,1
Hassan,FALSE EVIDENCE,Distributed,default_distributed,7
Hassan,FOREST,Distributed,default_distributed,5
Hassan,FORGERY,Distributed,default_distributed,42
Hassan,Failure to appear to Court,Distributed,default_distributed,1
Hassan,Human Trafficking,Distributed,default_distributed,2
Hassan,IMMORAL TRAFFIC,Night,criminological_prior,26
Hassan,IMPERSONATION,Distributed,default_distributed,1
Hassan,INDIAN ELECTRICITY ACT,Distributed,default_distributed,12
Hassan,INDIAN MOTOR VEHICLE,Distributed,default_distributed,17
Hassan,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,13
Hassan,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1902
Hassan,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,680
Hassan,Karnataka State Local Act,Distributed,default_distributed,4060
Hassan,MISCHIEF,Distributed,default_distributed,79
Hassan,MISSING PERSON,Distributed,default_distributed,3173
Hassan,MOLESTATION,Distributed,default_distributed,1878
Hassan,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,3474
Hassan,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,13159
Hassan,MURDER,Night,criminological_prior,413
Hassan,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,265
Hassan,NEGLIGENT ACT,Evening,criminological_prior,226
Hassan,OF ABETMENT,Distributed,default_distributed,2
Hassan,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,410
Hassan,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,8
Hassan,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,7
Hassan,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,5
Hassan,POCSO,Distributed,default_distributed,822
Hassan,POISONING-PROFESSIONAL,Distributed,default_distributed,1
Hassan,PORNOGRAPHY,Distributed,default_distributed,1
Hassan,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,54
Hassan,PUBLIC NUISANCE,Evening,criminological_prior,5
Hassan,PUBLIC SAFETY,Evening,criminological_prior,635
Hassan,RAPE,Distributed,default_distributed,125
Hassan,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,49
Hassan,RIOTS,Evening,criminological_prior,1060
Hassan,ROBBERY,Night,criminological_prior,366
Hassan,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,719
Hassan,SLAVERY,Distributed,default_distributed,2
Hassan,SUICIDE,Distributed,default_distributed,228
Hassan,THEFT,Afternoon,criminological_prior,2623
Hassan,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,114
Haveri,AFFRAY,Evening,criminological_prior,29
Haveri,ANIMAL,Distributed,default_distributed,36
Haveri,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,2
Haveri,ARMS ACT 1959,Distributed,default_distributed,10
Haveri,ARSON,Distributed,default_distributed,35
Haveri,ATTEMPT TO MURDER,Night,criminological_prior,529
Haveri,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Haveri,BURGLARY - DAY,Daytime,category_encoded,95
Haveri,BURGLARY - NIGHT,Night,category_encoded,783
Haveri,CASES OF HURT,Distributed,default_distributed,1939
Haveri,CHEATING,Distributed,default_distributed,474
Haveri,CHILDREN ACT,Distributed,default_distributed,18
Haveri,COMMUNAL / RELIGION,Distributed,default_distributed,59
Haveri,CONSUMER,Distributed,default_distributed,86
Haveri,COPY RIGHT ACT 1957,Distributed,default_distributed,2
Haveri,COUNTERFEITING,Distributed,default_distributed,2
Haveri,CRIMES RELATED TO WOMEN,Distributed,default_distributed,184
Haveri,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,39
Haveri,CRIMINAL INTIMIDATION,Distributed,default_distributed,76
Haveri,CRIMINAL TRESPASS,Afternoon,criminological_prior,91
Haveri,CRUELTY BY HUSBAND,Distributed,default_distributed,277
Haveri,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,29
Haveri,CYBER CRIME,Distributed,default_distributed,361
Haveri,Concealment of birth by secret disposal of Child,Distributed,default_distributed,5
Haveri,CrPC,Distributed,default_distributed,3919
Haveri,DACOITY,Night,criminological_prior,76
Haveri,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,1
Haveri,DEFAMATION,Distributed,default_distributed,3
Haveri,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Haveri,DOWRY DEATHS,Distributed,default_distributed,37
Haveri,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,29
Haveri,ELECTION,Distributed,default_distributed,58
Haveri,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,8
Haveri,EXPLOSIVES,Distributed,default_distributed,23
Haveri,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,20
Haveri,FALSE EVIDENCE,Distributed,default_distributed,5
Haveri,FORGERY,Distributed,default_distributed,54
Haveri,Failure to appear to Court,Distributed,default_distributed,10
Haveri,Giving false information respecting an offence com,Distributed,default_distributed,1
Haveri,IMMORAL TRAFFIC,Night,criminological_prior,10
Haveri,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,3686
Haveri,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,301
Haveri,Karnataka State Local Act,Distributed,default_distributed,900
Haveri,MISCHIEF,Distributed,default_distributed,40
Haveri,MISSING PERSON,Distributed,default_distributed,2118
