case_id,person_token,role,district,year
SYN-C-00884,PT-c840153b9631,accused,Belagavi,2021
SYN-C-00884,PT-23062de86041,accused,Belagavi,2021
SYN-C-00885,PT-f413af94db80,accused,Bengaluru Urban,2019
SYN-C-00886,PT-2acb42d7b754,accused,Belagavi,2021
SYN-C-00887,PT-4d6be8a7fa8e,accused,Bengaluru Urban,2019
SYN-C-00887,PT-8dcc279b286d,accused,Bengaluru Urban,2019
SYN-C-00888,PT-6e4c96c4c8bf,accused,Bengaluru Urban,2023
SYN-C-00888,PT-cda13e24bf32,accused,Bengaluru Urban,2023
SYN-C-00889,PT-06f13de75b83,accused,Bengaluru Urban,2019
SYN-C-00889,PT-741e516ee65b,accused,Bengaluru Urban,2019
SYN-C-00890,PT-4f25338a5418,accused,Bengaluru Urban,2019
SYN-C-00890,PT-2ebbb23a14e0,accused,Bengaluru Urban,2019
SYN-C-00891,PT-74cd78221453,accused,Mysuru,2022
SYN-C-00892,PT-027cb0c63ec8,accused,Bengaluru Urban,2021
SYN-C-00893,PT-9d524107c050,accused,Bengaluru Urban,2021
SYN-C-00893,PT-bd9191e143d2,accused,Bengaluru Urban,2021
SYN-C-00894,PT-5aff1ed23c9f,accused,Bengaluru Urban,2019
SYN-C-00895,PT-082cefc0b169,accused,Kalaburagi,2019
SYN-C-00895,PT-8a52c702977a,accused,Kalaburagi,2019
SYN-C-00896,PT-be406515df7a,accused,Bengaluru Urban,2023
SYN-C-00897,PT-8fb4f50341e9,accused,Bengaluru Urban,2022
SYN-C-00898,PT-ef5c2617456d,accused,Bengaluru Urban,2023
SYN-C-00899,PT-700a67dd5c61,accused,Bengaluru Urban,2019
SYN-C-00900,PT-63358202400b,accused,Bengaluru Urban,2020
SYN-C-00900,PT-e4d736e197e5,accused,Bengaluru Urban,2020
SYN-C-00900,PT-968437728dfc,accused,Bengaluru Urban,2020
SYN-C-00901,PT-b26827f66206,accused,Bengaluru Urban,2022
SYN-C-00901,PT-cdc5a5128db1,accused,Bengaluru Urban,2022
SYN-C-00902,PT-78031e5e7a73,accused,Tumakuru,2020
SYN-C-00903,PT-4e7a5cd695dd,accused,Kalaburagi,2022
SYN-C-00903,PT-f3a910d52192,accused,Kalaburagi,2022
SYN-C-00903,PT-eec9d590b3a4,accused,Kalaburagi,2022
SYN-C-00904,PT-597bff9daa0d,accused,Bengaluru Urban,2023
SYN-C-00905,PT-874fcec7db67,accused,Bengaluru Urban,2022
SYN-C-00905,PT-3f520985007b,accused,Bengaluru Urban,2022
SYN-C-00906,PT-66f55ef2b7ab,accused,Belagavi,2020
SYN-C-00907,PT-12e6ea51cc14,accused,Mysuru,2021
SYN-C-00908,PT-68a98e45f4ee,accused,Belagavi,2023
SYN-C-00908,PT-ccc14376e5f5,accused,Belagavi,2023
SYN-C-00909,PT-a7fbe3df1a80,accused,Bengaluru Urban,2019
SYN-C-00909,PT-b8a32d57f742,accused,Bengaluru Urban,2019
SYN-C-00909,PT-899db55a8dd8,accused,Bengaluru Urban,2019
SYN-C-00909,PT-905437b8595d,accused,Bengaluru Urban,2019
SYN-C-00910,PT-25fda00389b4,accused,Bengaluru Urban,2023
SYN-C-00910,PT-a6b8b16dd937,accused,Bengaluru Urban,2023
SYN-C-00911,PT-45947625675e,accused,Kalaburagi,2021
SYN-C-00912,PT-099259e1fbd9,accused,Bengaluru Urban,2023
SYN-C-00913,PT-a592bf3b290e,accused,Bengaluru Urban,2022
SYN-C-00913,PT-18dd75d688e4,accused,Bengaluru Urban,2022
SYN-C-00913,PT-3da7c9ce7fb1,accused,Bengaluru Urban,2022
SYN-C-00914,PT-405c4569d657,accused,Bengaluru Urban,2019
SYN-C-00915,PT-5e02a90356ca,accused,Belagavi,2021
SYN-C-00915,PT-c9d42d86f752,accused,Belagavi,2021
SYN-C-00916,PT-74cd78221453,accused,Mysuru,2019
SYN-C-00916,PT-93d427107618,accused,Mysuru,2019
SYN-C-00917,PT-2fecdf36adc3,accused,Tumakuru,2022
SYN-C-00917,PT-a7451f26be03,accused,Tumakuru,2022
SYN-C-00918,PT-5f923221eeb8,accused,Bengaluru Urban,2020
SYN-C-00919,PT-d2d410b2b20e,accused,Mysuru,2020
SYN-C-00919,PT-c80ea01545d6,accused,Mysuru,2020
SYN-C-00920,PT-8316acba1907,accused,Bengaluru Urban,2021
SYN-C-00920,PT-30934cd45167,accused,Bengaluru Urban,2021
SYN-C-00921,PT-4efcc1c440eb,accused,Bengaluru Urban,2020
SYN-C-00921,PT-19cd055df288,accused,Bengaluru Urban,2020
SYN-C-00922,PT-886d554797b4,accused,Bengaluru Urban,2022
SYN-C-00922,PT-d6a43c68f73b,accused,Bengaluru Urban,2022
SYN-C-00923,PT-c840153b9631,accused,Belagavi,2019
SYN-C-00923,PT-af16c5e5b111,accused,Belagavi,2019
SYN-C-00924,PT-50d347bb25e0,accused,Bengaluru Urban,2021
SYN-C-00925,PT-60f3e60db4d6,accused,Bengaluru Urban,2019
SYN-C-00925,PT-28e6d92f4139,accused,Bengaluru Urban,2019
SYN-C-00926,PT-e98faf2cfd72,accused,Bengaluru Urban,2023
SYN-C-00927,PT-d1f6e5f24808,accused,Bengaluru Urban,2022
SYN-C-00927,PT-e57845f753aa,accused,Bengaluru Urban,2022
SYN-C-00927,PT-5cfd282850e7,accused,Bengaluru Urban,2022
SYN-C-00927,PT-c17dfbe5b434,accused,Bengaluru Urban,2022
SYN-C-00928,PT-442076ee3be1,accused,Mysuru,2020
SYN-C-00928,PT-271707c2c1d5,accused,Mysuru,2020
SYN-C-00928,PT-7b4f0ad036c6,accused,Mysuru,2020
SYN-C-00929,PT-79551f719bbe,accused,Mysuru,2021
SYN-C-00930,PT-c33ce5ffc77c,accused,Bengaluru Urban,2020
SYN-C-00930,PT-30252f35b703,accused,Bengaluru Urban,2020
SYN-C-00931,PT-299c19abc204,accused,Bengaluru Urban,2020
SYN-C-00931,PT-5636a6025db0,accused,Bengaluru Urban,2020
SYN-C-00932,PT-2751e3988b05,accused,Tumakuru,2019
SYN-C-00933,PT-e81f8c55ca81,accused,Bengaluru Urban,2022
SYN-C-00933,PT-80b62aecac18,accused,Bengaluru Urban,2022
SYN-C-00933,PT-4227e230d4cb,accused,Bengaluru Urban,2022
SYN-C-00934,PT-a0f59d72144a,accused,Bengaluru Urban,2019
SYN-C-00935,PT-2af0bb16d394,accused,Belagavi,2022
SYN-C-00935,PT-dcd704469f48,accused,Belagavi,2022
SYN-C-00936,PT-18f058b63bed,accused,Tumakuru,2023
SYN-C-00936,PT-9739277dd133,accused,Tumakuru,2023
SYN-C-00936,PT-e3c5da1010c5,accused,Tumakuru,2023
SYN-C-00937,PT-349ebecda54e,accused,Bengaluru Urban,2022
SYN-C-00938,PT-74382df4f4fe,accused,Belagavi,2022
SYN-C-00939,PT-592ebf0e40c4,accused,Bengaluru Urban,2022
SYN-C-00939,PT-c384ecf2fd93,accused,Bengaluru Urban,2022
SYN-C-00940,PT-72aa98a764c1,accused,Bengaluru Urban,2022
SYN-C-00940,PT-b50d954d1ed7,accused,Bengaluru Urban,2022
SYN-C-00940,PT-51ac89605c47,accused,Bengaluru Urban,2022
SYN-C-00940,PT-7ef4d5789bbc,accused,Bengaluru Urban,2022
SYN-C-00941,PT-cdd5c0616abd,accused,Bengaluru Urban,2021
SYN-C-00941,PT-886b321e6ba7,accused,Bengaluru Urban,2021
SYN-C-00942,PT-85b6ea194dbe,accused,Tumakuru,2020
SYN-C-00942,PT-0dc254c0f01f,accused,Tumakuru,2020
SYN-C-00942,PT-223b633972b0,accused,Tumakuru,2020
SYN-C-00943,PT-85b6ea194dbe,accused,Tumakuru,2020
SYN-C-00943,PT-486ce4b37ece,accused,Tumakuru,2020
SYN-C-00944,PT-df9f970eca00,accused,Bengaluru Urban,2019
SYN-C-00944,PT-ab8245e32679,accused,Bengaluru Urban,2019
SYN-C-00944,PT-729a04ad8998,accused,Bengaluru Urban,2019
SYN-C-00944,PT-55f84d8049fa,accused,Bengaluru Urban,2019
SYN-C-00945,PT-3c2b4394aa47,accused,Bengaluru Urban,2019
SYN-C-00946,PT-25f1d1a2a124,accused,Bengaluru Urban,2021
SYN-C-00947,PT-349cc480882c,accused,Kalaburagi,2023
SYN-C-00948,PT-0f5f38c906fd,accused,Bengaluru Urban,2023
SYN-C-00949,PT-eefdaa96ef93,accused,Bengaluru Urban,2023
SYN-C-00950,PT-d181bffd12f8,accused,Bengaluru Urban,2022
SYN-C-00951,PT-540d23c4fe3d,accused,Bengaluru Urban,2019
SYN-C-00952,PT-dc01899f66bd,accused,Kalaburagi,2022
SYN-C-00953,PT-68a98e45f4ee,accused,Belagavi,2020
SYN-C-00954,PT-3994cbfdd7fb,accused,Bengaluru Urban,2023
SYN-C-00955,PT-e429dca88483,accused,Bengaluru Urban,2019
SYN-C-00956,PT-76446c307e44,accused,Bengaluru Urban,2022
SYN-C-00956,PT-a4130fe67391,accused,Bengaluru Urban,2022
SYN-C-00957,PT-2751e3988b05,accused,Tumakuru,2022
SYN-C-00957,PT-0c933082a113,accused,Tumakuru,2022
SYN-C-00957,PT-72c959922ce0,accused,Tumakuru,2022
SYN-C-00957,PT-483448949770,accused,Tumakuru,2022
SYN-C-00958,PT-733c5f0093d0,accused,Bengaluru Urban,2022
SYN-C-00958,PT-2ba997d6bf06,accused,Bengaluru Urban,2022
SYN-C-00959,PT-5de94cabb209,accused,Belagavi,2023
SYN-C-00959,PT-3734e22e8529,accused,Belagavi,2023
SYN-C-00960,PT-645c8e765315,accused,Bengaluru Urban,2021
SYN-C-00960,PT-6141f8897880,accused,Bengaluru Urban,2021
SYN-C-00961,PT-7d8b45779a17,accused,Bengaluru Urban,2023
SYN-C-00961,PT-2a48c95361e8,accused,Bengaluru Urban,2023
SYN-C-00961,PT-85f51181ac6f,accused,Bengaluru Urban,2023
SYN-C-00962,PT-2acb42d7b754,accused,Belagavi,2023
SYN-C-00962,PT-574eb8c51e2f,accused,Belagavi,2023
SYN-C-00962,PT-bb05cd936385,accused,Belagavi,2023
SYN-C-00963,PT-538e42ec8c8e,accused,Bengaluru Urban,2020
SYN-C-00963,PT-a48bce81d05d,accused,Bengaluru Urban,2020
SYN-C-00964,PT-68a98e45f4ee,accused,Belagavi,2020
SYN-C-00964,PT-0df103da207d,accused,Belagavi,2020
SYN-C-00965,PT-de2a4e2f5774,accused,Bengaluru Urban,2022
SYN-C-00965,PT-819b7f8f6801,accused,Bengaluru Urban,2022
SYN-C-00966,PT-5f42202caf65,accused,Bengaluru Urban,2021
SYN-C-00966,PT-fa10319a6049,accused,Bengaluru Urban,2021
SYN-C-00967,PT-ee098b986675,accused,Bengaluru Urban,2022
SYN-C-00967,PT-b61cde7a825d,accused,Bengaluru Urban,2022
SYN-C-00967,PT-7291e706a2e5,accused,Bengaluru Urban,2022
SYN-C-00968,PT-2530e1692a04,accused,Bengaluru Urban,2020
SYN-C-00968,PT-822515ebccdf,accused,Bengaluru Urban,2020
SYN-C-00969,PT-a815d08a080e,accused,Bengaluru Urban,2023
SYN-C-00969,PT-19da44421a81,accused,Bengaluru Urban,2023
SYN-C-00969,PT-ff2300154a6c,accused,Bengaluru Urban,2023
SYN-C-00969,PT-df6da029d183,accused,Bengaluru Urban,2023
SYN-C-00970,PT-3875200dacb9,accused,Bengaluru Urban,2019
SYN-C-00970,PT-5369773243af,accused,Bengaluru Urban,2019
SYN-C-00971,PT-eb8133893722,accused,Mysuru,2022
SYN-C-00971,PT-e4bc0f27308c,accused,Mysuru,2022
SYN-C-00972,PT-2c0a57b72c4d,accused,Tumakuru,2021
SYN-C-00972,PT-7e9b0a069906,accused,Tumakuru,2021
SYN-C-00973,PT-0a02c72f8ed8,accused,Bengaluru Urban,2022
SYN-C-00973,PT-c95b0006f29c,accused,Bengaluru Urban,2022
SYN-C-00973,PT-331e54a57915,accused,Bengaluru Urban,2022
SYN-C-00973,PT-0cb0186cbd84,accused,Bengaluru Urban,2022
SYN-C-00973,PT-f71d12a6be93,accused,Bengaluru Urban,2022
SYN-C-00973,PT-716dfdd6eb14,accused,Bengaluru Urban,2022
SYN-C-00974,PT-4374392a97f4,accused,Bengaluru Urban,2022
SYN-C-00974,PT-dea3f10dfef2,accused,Bengaluru Urban,2022
SYN-C-00975,PT-eb8133893722,accused,Mysuru,2019
SYN-C-00976,PT-2f675aee4e59,accused,Bengaluru Urban,2020
SYN-C-00977,PT-559f29e155c4,accused,Kalaburagi,2020
SYN-C-00977,PT-0a38b062819e,accused,Kalaburagi,2020
SYN-C-00978,PT-d08eb87e8c8a,accused,Bengaluru Urban,2020
SYN-C-00978,PT-a763c5efc673,accused,Bengaluru Urban,2020
SYN-C-00979,PT-4ae11825624f,accused,Bengaluru Urban,2023
SYN-C-00979,PT-7efa574b9663,accused,Bengaluru Urban,2023
SYN-C-00980,PT-fdc2f662e9e0,accused,Bengaluru Urban,2021
SYN-C-00981,PT-058fcb7c8418,accused,Bengaluru Urban,2023
SYN-C-00981,PT-6051fb04770e,accused,Bengaluru Urban,2023
SYN-C-00982,PT-12e6ea51cc14,accused,Mysuru,2023
SYN-C-00982,PT-51b32db70321,accused,Mysuru,2023
SYN-C-00982,PT-256335492cf6,accused,Mysuru,2023
SYN-C-00983,PT-381dec11f28d,accused,Belagavi,2022
SYN-C-00984,PT-b7564ccf5ad0,accused,Kalaburagi,2021
SYN-C-00984,PT-7d525be5d865,accused,Kalaburagi,2021
SYN-C-00985,PT-1e3ad7b3b2eb,accused,Bengaluru Urban,2022
SYN-C-00985,PT-4134707c2e02,accused,Bengaluru Urban,2022
SYN-C-00986,PT-f548170fc0c5,accused,Bengaluru Urban,2021
SYN-C-00987,PT-c74c5cd78dcf,accused,Bengaluru Urban,2021
SYN-C-00987,PT-db3fdb96d00b,accused,Bengaluru Urban,2021
SYN-C-00988,PT-5e02a90356ca,accused,Belagavi,2023
SYN-C-00988,PT-0e9785dcb00c,accused,Belagavi,2023
SYN-C-00989,PT-87bc5d97c80e,accused,Bengaluru Urban,2020
SYN-C-00989,PT-b02ac559f952,accused,Bengaluru Urban,2020
SYN-C-00990,PT-4c5b02bf360c,accused,Bengaluru Urban,2023
SYN-C-00990,PT-5b584c96c103,accused,Bengaluru Urban,2023
SYN-C-00991,PT-18ef0a2d1849,accused,Bengaluru Urban,2019
SYN-C-00992,PT-5fc399abceec,accused,Bengaluru Urban,2023
SYN-C-00993,PT-fdb71087e858,accused,Tumakuru,2021
SYN-C-00993,PT-43736c4385d8,accused,Tumakuru,2021
SYN-C-00994,PT-c04fdd8b4e9a,accused,Tumakuru,2022
SYN-C-00994,PT-1f52ed65f2a7,accused,Tumakuru,2022
SYN-C-00995,PT-12e6ea51cc14,accused,Mysuru,2021
SYN-C-00995,PT-a2cd3733f787,accused,Mysuru,2021
SYN-C-00996,PT-f83e5c311b82,accused,Kalaburagi,2021
SYN-C-00996,PT-4b9f441f9002,accused,Kalaburagi,2021
SYN-C-00997,PT-b54fc894ca88,accused,Bengaluru Urban,2019
SYN-C-00998,PT-85b6ea194dbe,accused,Tumakuru,2022
SYN-C-00998,PT-a16b762c7b37,accused,Tumakuru,2022
SYN-C-00998,PT-e70e1e3733c1,accused,Tumakuru,2022
SYN-C-00999,PT-519078273a1d,accused,Bengaluru Urban,2019
SYN-C-00999,PT-9a5e75cca285,accused,Bengaluru Urban,2019
SYN-C-01000,PT-442076ee3be1,accused,Mysuru,2020
SYN-C-01000,PT-a4b4c7a83b0a,accused,Mysuru,2020
SYN-C-01000,PT-85855456843c,accused,Mysuru,2020
SYN-C-01001,PT-83fbfd98932b,accused,Mysuru,2021
SYN-C-01002,PT-be66a104d439,accused,Bengaluru Urban,2023
SYN-C-01002,PT-a2037424117a,accused,Bengaluru Urban,2023
SYN-C-01003,PT-0a3af6c2dceb,accused,Bengaluru Urban,2022
SYN-C-01003,PT-f795e771ee4d,accused,Bengaluru Urban,2022
SYN-C-01004,PT-a598e74c2791,accused,Bengaluru Urban,2019
SYN-C-01004,PT-aca134fa536d,accused,Bengaluru Urban,2019
SYN-C-01005,PT-09b6be04c45b,accused,Bengaluru Urban,2022
SYN-C-01005,PT-11fc9496c6a6,accused,Bengaluru Urban,2022
SYN-C-01006,PT-5145b0526dd6,accused,Bengaluru Urban,2020
SYN-C-01006,PT-26bd9fd81806,accused,Bengaluru Urban,2020
SYN-C-01007,PT-370c04c3e724,accused,Bengaluru Urban,2019
SYN-C-01007,PT-9e2397daf41f,accused,Bengaluru Urban,2019
SYN-C-01008,PT-c091f9e8aeb9,accused,Bengaluru Urban,2019
SYN-C-01008,PT-0f0555f83dc3,accused,Bengaluru Urban,2019
SYN-C-01009,PT-45a4a8a7394c,accused,Kalaburagi,2020
SYN-C-01009,PT-bd5711a99e17,accused,Kalaburagi,2020
SYN-C-01010,PT-90360350169a,accused,Mysuru,2023
SYN-C-01011,PT-fd8e53a81b5f,accused,Bengaluru Urban,2019
SYN-C-01011,PT-a390745514bd,accused,Bengaluru Urban,2019
SYN-C-01012,PT-68a98e45f4ee,accused,Belagavi,2020
SYN-C-01012,PT-8ad4c54e1deb,accused,Belagavi,2020
SYN-C-01012,PT-4df455c0e857,accused,Belagavi,2020
SYN-C-01013,PT-bbbb92ce420a,accused,Bengaluru Urban,2020
SYN-C-01013,PT-913788ecb4c6,accused,Bengaluru Urban,2020
SYN-C-01013,PT-677f6c2c13b9,accused,Bengaluru Urban,2020
SYN-C-01014,PT-724052ba30f4,accused,Bengaluru Urban,2019
SYN-C-01015,PT-ad18a354609b,accused,Bengaluru Urban,2019
SYN-C-01015,PT-f0039bf1c376,accused,Bengaluru Urban,2019
SYN-C-01016,PT-b71695436c8a,accused,Bengaluru Urban,2022
SYN-C-01016,PT-68da9c20f91d,accused,Bengaluru Urban,2022
SYN-C-01017,PT-32ff89796753,accused,Bengaluru Urban,2021
SYN-C-01018,PT-2f9b499a7233,accused,Bengaluru Urban,2021
SYN-C-01019,PT-4dcc3526abdb,accused,Bengaluru Urban,2019
SYN-C-01019,PT-4bc588351056,accused,Bengaluru Urban,2019
SYN-C-01020,PT-21b284eae5c1,accused,Bengaluru Urban,2023
SYN-C-01020,PT-8733ea6fcdee,accused,Bengaluru Urban,2023
SYN-C-01021,PT-cd36c041f4bb,accused,Bengaluru Urban,2020
SYN-C-01022,PT-c8e12949d086,accused,Bengaluru Urban,2021
SYN-C-01022,PT-8ca112bcd93b,accused,Bengaluru Urban,2021
SYN-C-01023,PT-6f10aa97e201,accused,Bengaluru Urban,2022
SYN-C-01023,PT-0541ddf2780d,accused,Bengaluru Urban,2022
SYN-C-01024,PT-74cd78221453,accused,Mysuru,2022
SYN-C-01024,PT-038791c56000,accused,Mysuru,2022
SYN-C-01025,PT-58137fe1e811,accused,Bengaluru Urban,2020
SYN-C-01025,PT-ac8ceb8537cc,accused,Bengaluru Urban,2020
SYN-C-01026,PT-7216689f0442,accused,Bengaluru Urban,2023
SYN-C-01027,PT-810359d27f4b,accused,Bengaluru Urban,2020
SYN-C-01028,PT-442076ee3be1,accused,Mysuru,2021
SYN-C-01028,PT-ab184b1ce569,accused,Mysuru,2021
SYN-C-01029,PT-07c21a1cfde3,accused,Bengaluru Urban,2021
SYN-C-01030,PT-9cc675737a3b,accused,Bengaluru Urban,2022
SYN-C-01031,PT-de1e2248d69d,accused,Mysuru,2020
SYN-C-01031,PT-4d6b105afbe5,accused,Mysuru,2020
SYN-C-01032,PT-cb5038ee0897,accused,Bengaluru Urban,2023
SYN-C-01033,PT-645ef31dd328,accused,Bengaluru Urban,2019
SYN-C-01034,PT-13214d452a08,accused,Bengaluru Urban,2019
SYN-C-01035,PT-2fecdf36adc3,accused,Tumakuru,2023
SYN-C-01036,PT-5de94cabb209,accused,Belagavi,2021
SYN-C-01036,PT-0eea2d1ad85e,accused,Belagavi,2021
SYN-C-01037,PT-444f2656df93,accused,Bengaluru Urban,2020
SYN-C-01038,PT-9ffe3b2ceaa2,accused,Tumakuru,2021
SYN-C-01039,PT-1434d566bb15,accused,Belagavi,2020
SYN-C-01039,PT-f8ba789102a5,accused,Belagavi,2020
SYN-C-01040,PT-81150d727ed3,accused,Bengaluru Urban,2019
SYN-C-01041,PT-5efbe5994388,accused,Bengaluru Urban,2019
SYN-C-01041,PT-93a7600d66d8,accused,Bengaluru Urban,2019
SYN-C-01042,PT-ac9d44ed1722,accused,Bengaluru Urban,2019
SYN-C-01043,PT-807cb9158f41,accused,Bengaluru Urban,2022
SYN-C-01044,PT-53bf60a75e41,accused,Bengaluru Urban,2022
SYN-C-01045,PT-b21a9d48ceaf,accused,Bengaluru Urban,2020
SYN-C-01045,PT-4ae560be71d8,accused,Bengaluru Urban,2020
SYN-C-01046,PT-28c866216696,accused,Bengaluru Urban,2019
SYN-C-01046,PT-e0c851af38a5,accused,Bengaluru Urban,2019
SYN-C-01047,PT-025a5343e4f7,accused,Kalaburagi,2021
SYN-C-01047,PT-f6eddb2cf00d,accused,Kalaburagi,2021
SYN-C-01048,PT-dc01899f66bd,accused,Kalaburagi,2020
SYN-C-01049,PT-9f99c7fd747d,accused,Bengaluru Urban,2022
SYN-C-01050,PT-164fec66002d,accused,Bengaluru Urban,2019
SYN-C-01051,PT-20adff35e6a0,accused,Bengaluru Urban,2022
SYN-C-01052,PT-898bc8b05b8d,accused,Bengaluru Urban,2023
SYN-C-01053,PT-d3f2c9f2a54f,accused,Bengaluru Urban,2021
SYN-C-01053,PT-57b83328f07e,accused,Bengaluru Urban,2021
SYN-C-01054,PT-ee108c7328f7,accused,Mysuru,2020
SYN-C-01055,PT-a74883c396b2,accused,Bengaluru Urban,2021
SYN-C-01056,PT-4928b4bf6915,accused,Bengaluru Urban,2022
SYN-C-01056,PT-27b9048e11b0,accused,Bengaluru Urban,2022
SYN-C-01057,PT-ed464d150bc1,accused,Bengaluru Urban,2019
SYN-C-01058,PT-6cef0777917d,accused,Bengaluru Urban,2022
SYN-C-01058,PT-898013fcb570,accused,Bengaluru Urban,2022
SYN-C-01059,PT-1cae1d2af7fd,accused,Bengaluru Urban,2023
SYN-C-01059,PT-eb26e97dd1e3,accused,Bengaluru Urban,2023
SYN-C-01060,PT-7ba2a9e0f796,accused,Bengaluru Urban,2023
SYN-C-01060,PT-dfa32d232107,accused,Bengaluru Urban,2023
SYN-C-01061,PT-5ea57c9e7fc8,accused,Bengaluru Urban,2020
SYN-C-01061,PT-e4456319c2e8,accused,Bengaluru Urban,2020
SYN-C-01061,PT-72e6a56cf96e,accused,Bengaluru Urban,2020
SYN-C-01061,PT-57efdd7fdf32,accused,Bengaluru Urban,2020
SYN-C-01061,PT-4e654db1c479,accused,Bengaluru Urban,2020
SYN-C-01061,PT-39b873e39be2,accused,Bengaluru Urban,2020
SYN-C-01062,PT-48db25cbb1fa,accused,Tumakuru,2023
SYN-C-01062,PT-cd494fd8d680,accused,Tumakuru,2023
SYN-C-01063,PT-9b2858eb646d,accused,Bengaluru Urban,2023
SYN-C-01064,PT-718dc4a504f8,accused,Bengaluru Urban,2021
SYN-C-01065,PT-6d31fd45771d,accused,Bengaluru Urban,2021
SYN-C-01065,PT-7dfe680ad657,accused,Bengaluru Urban,2021
SYN-C-01066,PT-f74b6f60953b,accused,Bengaluru Urban,2023
SYN-C-01066,PT-0bffff5a4784,accused,Bengaluru Urban,2023
SYN-C-01067,PT-9b6d249e8d25,accused,Bengaluru Urban,2019
SYN-C-01068,PT-81f483584d02,accused,Bengaluru Urban,2023
SYN-C-01068,PT-e4f54655da64,accused,Bengaluru Urban,2023
SYN-C-01069,PT-6702d9e5da6e,accused,Bengaluru Urban,2023
SYN-C-01070,PT-60bfdd703ce4,accused,Bengaluru Urban,2022
SYN-C-01070,PT-918108a95d0f,accused,Bengaluru Urban,2022
SYN-C-01071,PT-de1e2248d69d,accused,Mysuru,2020
SYN-C-01071,PT-2a8b62369ed6,accused,Mysuru,2020
SYN-C-01072,PT-1db401b9f03d,accused,Bengaluru Urban,2022
SYN-C-01072,PT-eaff7999b0fd,accused,Bengaluru Urban,2022
SYN-C-01073,PT-e9c005d82afb,accused,Bengaluru Urban,2022
SYN-C-01073,PT-00a97e717a0d,accused,Bengaluru Urban,2022
SYN-C-01074,PT-ff2283eec643,accused,Bengaluru Urban,2020
SYN-C-01075,PT-d2d410b2b20e,accused,Mysuru,2023
SYN-C-01075,PT-68afd9192ea0,accused,Mysuru,2023
SYN-C-01076,PT-3ab6a56e23ea,accused,Bengaluru Urban,2020
SYN-C-01076,PT-b10a9a847024,accused,Bengaluru Urban,2020
SYN-C-01077,PT-eb6e8b9c02a7,accused,Bengaluru Urban,2023
SYN-C-01077,PT-037a8ecd010d,accused,Bengaluru Urban,2023
SYN-C-01078,PT-d0bc28dfd3a4,accused,Bengaluru Urban,2021
SYN-C-01078,PT-2c57f9424fe9,accused,Bengaluru Urban,2021
SYN-C-01079,PT-de1e2248d69d,accused,Mysuru,2023
SYN-C-01079,PT-a9ed74d79218,accused,Mysuru,2023
SYN-C-01080,PT-a6a72876e7f1,accused,Tumakuru,2020
SYN-C-01080,PT-aec5713ba6a2,accused,Tumakuru,2020
SYN-C-01080,PT-37e8e121d541,accused,Tumakuru,2020
SYN-C-01081,PT-491e4bb95e4d,accused,Belagavi,2021
SYN-C-01082,PT-18f058b63bed,accused,Tumakuru,2023
SYN-C-01082,PT-824ee15876d6,accused,Tumakuru,2023
SYN-C-01083,PT-799b601606f4,accused,Bengaluru Urban,2023
SYN-C-01083,PT-ea61520c107b,accused,Bengaluru Urban,2023
SYN-C-01084,PT-a8d63838bf82,accused,Belagavi,2023
SYN-C-01084,PT-28de0f065a3c,accused,Belagavi,2023
SYN-C-01085,PT-9e797089b143,accused,Bengaluru Urban,2022
SYN-C-01085,PT-0965bbb3b128,accused,Bengaluru Urban,2022
SYN-C-01086,PT-5de94cabb209,accused,Belagavi,2022
SYN-C-01086,PT-2ef3abd680a0,accused,Belagavi,2022
SYN-C-01087,PT-7eb8bfe025a5,accused,Bengaluru Urban,2022
SYN-C-01087,PT-1888f46e6f08,accused,Bengaluru Urban,2022
SYN-C-01088,PT-1b108d56b775,accused,Bengaluru Urban,2019
SYN-C-01089,PT-dff782ca94d3,accused,Bengaluru Urban,2021
SYN-C-01089,PT-acf69c19ac67,accused,Bengaluru Urban,2021
SYN-C-01089,PT-0fc23bcce552,accused,Bengaluru Urban,2021
SYN-C-01089,PT-7f4e53c606b0,accused,Bengaluru Urban,2021
SYN-C-01089,PT-0b407f24488b,accused,Bengaluru Urban,2021
SYN-C-01090,PT-ef74b17df447,accused,Bengaluru Urban,2020
SYN-C-01090,PT-9e401e353b4a,accused,Bengaluru Urban,2020
SYN-C-01091,PT-fb68474c3acd,accused,Bengaluru Urban,2023
SYN-C-01091,PT-6ee553488cbc,accused,Bengaluru Urban,2023
SYN-C-01092,PT-b0e480194dcc,accused,Kalaburagi,2022
SYN-C-01092,PT-0b98db7fc917,accused,Kalaburagi,2022
SYN-C-01093,PT-2c0a57b72c4d,accused,Tumakuru,2019
SYN-C-01093,PT-1925cb5847a6,accused,Tumakuru,2019
SYN-C-01093,PT-e5bdbbe8a011,accused,Tumakuru,2019
SYN-C-01094,PT-26343c71ad3c,accused,Bengaluru Urban,2020
SYN-C-01095,PT-ad26b3ce2939,accused,Bengaluru Urban,2022
SYN-C-01096,PT-a8d63838bf82,accused,Belagavi,2019
SYN-C-01097,PT-bcdf107373c5,accused,Bengaluru Urban,2021
SYN-C-01097,PT-f991f68e4a57,accused,Bengaluru Urban,2021
SYN-C-01098,PT-2c0a57b72c4d,accused,Tumakuru,2021
SYN-C-01099,PT-793868439c16,accused,Bengaluru Urban,2019
SYN-C-01099,PT-9e699b5520de,accused,Bengaluru Urban,2019
SYN-C-01099,PT-34d97e261b7d,accused,Bengaluru Urban,2019
