lat,lng,time_bucket,major_head,year,count
12.96,77.64,Night,BURGLARY - NIGHT,2016,3
12.96,77.64,Night,BURGLARY - NIGHT,2017,1
12.96,77.64,Night,BURGLARY - NIGHT,2018,2
12.96,77.64,Night,BURGLARY - NIGHT,2019,1
12.96,77.64,Night,BURGLARY - NIGHT,2021,1
12.96,77.64,Night,BURGLARY - NIGHT,2023,2
12.96,77.65,Daytime,BURGLARY - DAY,2018,4
12.96,77.65,Daytime,BURGLARY - DAY,2019,2
12.96,77.65,Daytime,BURGLARY - DAY,2023,1
12.96,77.65,Night,BURGLARY - NIGHT,2017,2
12.96,77.65,Night,BURGLARY - NIGHT,2018,3
12.96,77.65,Night,BURGLARY - NIGHT,2022,1
12.96,77.65,Night,BURGLARY - NIGHT,2023,1
12.96,77.66,Daytime,BURGLARY - DAY,2017,1
12.96,77.66,Daytime,BURGLARY - DAY,2018,9
12.96,77.66,Daytime,BURGLARY - DAY,2020,1
12.96,77.66,Night,BURGLARY - NIGHT,2016,2
12.96,77.66,Night,BURGLARY - NIGHT,2017,1
12.96,77.66,Night,BURGLARY - NIGHT,2018,1
12.96,77.66,Night,BURGLARY - NIGHT,2023,1
12.96,77.66,Night,BURGLARY - NIGHT,2024,1
12.96,77.68,Daytime,BURGLARY - DAY,2023,1
12.96,77.69,Daytime,BURGLARY - DAY,2020,1
12.96,77.69,Night,BURGLARY - NIGHT,2022,2
12.96,77.7,Daytime,BURGLARY - DAY,2023,1
12.96,77.7,Night,BURGLARY - NIGHT,2020,2
12.96,77.7,Night,BURGLARY - NIGHT,2023,1
12.96,77.72,Night,BURGLARY - NIGHT,2019,1
12.96,77.72,Night,BURGLARY - NIGHT,2023,2
12.96,77.73,Night,BURGLARY - NIGHT,2016,1
12.96,77.73,Night,BURGLARY - NIGHT,2017,1
12.96,77.73,Night,BURGLARY - NIGHT,2019,1
12.96,77.73,Night,BURGLARY - NIGHT,2022,1
12.96,77.73,Night,BURGLARY - NIGHT,2024,1
12.96,77.74,Daytime,BURGLARY - DAY,2018,1
12.96,77.74,Night,BURGLARY - NIGHT,2017,1
12.96,77.74,Night,BURGLARY - NIGHT,2018,1
12.96,77.74,Night,BURGLARY - NIGHT,2020,1
12.96,77.74,Night,BURGLARY - NIGHT,2021,1
12.96,77.77,Daytime,BURGLARY - DAY,2023,1
12.96,77.82,Night,BURGLARY - NIGHT,2019,1
12.96,77.82,Night,BURGLARY - NIGHT,2023,1
12.96,77.85,Night,BURGLARY - NIGHT,2023,1
12.96,78.16,Night,BURGLARY - NIGHT,2021,1
12.96,78.2,Night,BURGLARY - NIGHT,2019,1
12.96,78.25,Night,BURGLARY - NIGHT,2021,1
12.96,78.26,Night,BURGLARY - NIGHT,2019,2
12.96,78.26,Night,BURGLARY - NIGHT,2022,1
12.96,78.27,Night,BURGLARY - NIGHT,2019,3
12.96,78.27,Night,BURGLARY - NIGHT,2020,1
12.96,78.27,Night,BURGLARY - NIGHT,2021,1
12.96,78.27,Night,BURGLARY - NIGHT,2022,1
12.96,78.27,Night,BURGLARY - NIGHT,2023,1
12.96,78.28,Daytime,BURGLARY - DAY,2023,1
12.96,78.28,Night,BURGLARY - NIGHT,2019,2
12.96,78.28,Night,BURGLARY - NIGHT,2021,1
12.96,78.28,Night,BURGLARY - NIGHT,2022,1
12.96,78.29,Night,BURGLARY - NIGHT,2019,1
12.96,78.29,Night,BURGLARY - NIGHT,2020,1
12.96,78.3,Night,BURGLARY - NIGHT,2019,1
12.96,78.34,Night,BURGLARY - NIGHT,2023,2
12.96,78.35,Night,BURGLARY - NIGHT,2020,1
12.97,74.81,Night,BURGLARY - NIGHT,2019,1
12.97,74.81,Night,BURGLARY - NIGHT,2021,2
12.97,74.85,Daytime,BURGLARY - DAY,2022,1
12.97,75.15,Night,BURGLARY - NIGHT,2019,1
12.97,75.23,Daytime,BURGLARY - DAY,2023,1
12.97,76.27,Night,BURGLARY - NIGHT,2020,1
12.97,76.7,Daytime,BURGLARY - DAY,2024,1
12.97,76.95,Night,BURGLARY - NIGHT,2020,1
12.97,76.98,Night,BURGLARY - NIGHT,2022,1
12.97,77.06,Night,BURGLARY - NIGHT,2021,1
12.97,77.4,Night,BURGLARY - NIGHT,2023,2
12.97,77.48,Daytime,BURGLARY - DAY,2023,1
12.97,77.49,Night,BURGLARY - NIGHT,2017,1
12.97,77.49,Night,BURGLARY - NIGHT,2019,1
12.97,77.5,Daytime,BURGLARY - DAY,2017,3
12.97,77.5,Night,BURGLARY - NIGHT,2017,3
12.97,77.5,Night,BURGLARY - NIGHT,2018,2
12.97,77.5,Night,BURGLARY - NIGHT,2019,1
12.97,77.51,Daytime,BURGLARY - DAY,2017,1
12.97,77.51,Daytime,BURGLARY - DAY,2018,4
12.97,77.51,Daytime,BURGLARY - DAY,2019,1
12.97,77.51,Night,BURGLARY - NIGHT,2017,4
12.97,77.51,Night,BURGLARY - NIGHT,2018,1
12.97,77.51,Night,BURGLARY - NIGHT,2019,3
12.97,77.51,Night,BURGLARY - NIGHT,2024,1
12.97,77.52,Daytime,BURGLARY - DAY,2016,1
12.97,77.52,Daytime,BURGLARY - DAY,2017,2
12.97,77.52,Daytime,BURGLARY - DAY,2018,2
12.97,77.52,Daytime,BURGLARY - DAY,2019,3
12.97,77.52,Daytime,BURGLARY - DAY,2021,1
12.97,77.52,Daytime,BURGLARY - DAY,2023,1
12.97,77.52,Night,BURGLARY - NIGHT,2017,6
12.97,77.52,Night,BURGLARY - NIGHT,2018,1
12.97,77.52,Night,BURGLARY - NIGHT,2020,1
12.97,77.52,Night,BURGLARY - NIGHT,2022,1
12.97,77.52,Night,BURGLARY - NIGHT,2024,1
12.97,77.53,Daytime,BURGLARY - DAY,2017,1
12.97,77.53,Daytime,BURGLARY - DAY,2023,1
12.97,77.53,Night,BURGLARY - NIGHT,2017,1
12.97,77.53,Night,BURGLARY - NIGHT,2018,1
12.97,77.53,Night,BURGLARY - NIGHT,2022,1
12.97,77.53,Night,BURGLARY - NIGHT,2023,3
12.97,77.54,Night,BURGLARY - NIGHT,2016,1
12.97,77.54,Night,BURGLARY - NIGHT,2017,1
12.97,77.54,Night,BURGLARY - NIGHT,2022,1
12.97,77.54,Night,BURGLARY - NIGHT,2024,1
12.97,77.55,Daytime,BURGLARY - DAY,2017,6
12.97,77.55,Daytime,BURGLARY - DAY,2021,1
12.97,77.55,Daytime,BURGLARY - DAY,2023,1
12.97,77.55,Night,BURGLARY - NIGHT,2016,1
12.97,77.55,Night,BURGLARY - NIGHT,2019,2
12.97,77.55,Night,BURGLARY - NIGHT,2020,1
12.97,77.55,Night,BURGLARY - NIGHT,2022,3
12.97,77.55,Night,BURGLARY - NIGHT,2023,1
12.97,77.56,Daytime,BURGLARY - DAY,2016,1
12.97,77.56,Daytime,BURGLARY - DAY,2017,2
12.97,77.56,Daytime,BURGLARY - DAY,2018,5
12.97,77.56,Daytime,BURGLARY - DAY,2019,1
12.97,77.56,Daytime,BURGLARY - DAY,2020,1
12.97,77.56,Daytime,BURGLARY - DAY,2021,2
12.97,77.56,Daytime,BURGLARY - DAY,2023,2
12.97,77.56,Daytime,BURGLARY - DAY,2024,1
12.97,77.56,Night,BURGLARY - NIGHT,2017,3
12.97,77.56,Night,BURGLARY - NIGHT,2018,1
12.97,77.56,Night,BURGLARY - NIGHT,2019,2
12.97,77.56,Night,BURGLARY - NIGHT,2020,3
12.97,77.56,Night,BURGLARY - NIGHT,2023,1
12.97,77.57,Daytime,BURGLARY - DAY,2023,3
12.97,77.57,Night,BURGLARY - NIGHT,2016,1
12.97,77.57,Night,BURGLARY - NIGHT,2017,2
12.97,77.57,Night,BURGLARY - NIGHT,2018,3
12.97,77.57,Night,BURGLARY - NIGHT,2019,3
12.97,77.57,Night,BURGLARY - NIGHT,2020,1
12.97,77.57,Night,BURGLARY - NIGHT,2021,1
12.97,77.57,Night,BURGLARY - NIGHT,2022,6
12.97,77.57,Night,BURGLARY - NIGHT,2023,5
12.97,77.57,Night,BURGLARY - NIGHT,2024,1
12.97,77.58,Daytime,BURGLARY - DAY,2016,1
12.97,77.58,Daytime,BURGLARY - DAY,2017,1
12.97,77.58,Daytime,BURGLARY - DAY,2019,3
12.97,77.58,Daytime,BURGLARY - DAY,2020,1
12.97,77.58,Daytime,BURGLARY - DAY,2022,4
12.97,77.58,Daytime,BURGLARY - DAY,2023,1
12.97,77.58,Daytime,BURGLARY - DAY,2024,1
12.97,77.58,Night,BURGLARY - NIGHT,2016,7
12.97,77.58,Night,BURGLARY - NIGHT,2017,14
12.97,77.58,Night,BURGLARY - NIGHT,2018,15
12.97,77.58,Night,BURGLARY - NIGHT,2019,9
12.97,77.58,Night,BURGLARY - NIGHT,2020,16
12.97,77.58,Night,BURGLARY - NIGHT,2021,10
12.97,77.58,Night,BURGLARY - NIGHT,2022,10
12.97,77.58,Night,BURGLARY - NIGHT,2023,9
12.97,77.58,Night,BURGLARY - NIGHT,2024,1
12.97,77.59,Daytime,BURGLARY - DAY,2017,2
12.97,77.59,Daytime,BURGLARY - DAY,2019,1
12.97,77.59,Daytime,BURGLARY - DAY,2020,1
12.97,77.59,Daytime,BURGLARY - DAY,2023,1
12.97,77.59,Night,BURGLARY - NIGHT,2017,1
12.97,77.59,Night,BURGLARY - NIGHT,2023,2
12.97,77.6,Night,BURGLARY - NIGHT,2016,1
12.97,77.6,Night,BURGLARY - NIGHT,2017,3
12.97,77.6,Night,BURGLARY - NIGHT,2018,1
12.97,77.6,Night,BURGLARY - NIGHT,2020,3
12.97,77.6,Night,BURGLARY - NIGHT,2023,2
12.97,77.61,Night,BURGLARY - NIGHT,2016,1
12.97,77.61,Night,BURGLARY - NIGHT,2017,2
12.97,77.61,Night,BURGLARY - NIGHT,2018,2
12.97,77.61,Night,BURGLARY - NIGHT,2019,1
12.97,77.61,Night,BURGLARY - NIGHT,2020,3
12.97,77.61,Night,BURGLARY - NIGHT,2023,2
12.97,77.61,Night,BURGLARY - NIGHT,2024,2
12.97,77.62,Daytime,BURGLARY - DAY,2017,1
12.97,77.62,Daytime,BURGLARY - DAY,2024,1
12.97,77.62,Night,BURGLARY - NIGHT,2020,2
12.97,77.63,Daytime,BURGLARY - DAY,2017,5
12.97,77.63,Daytime,BURGLARY - DAY,2018,1
12.97,77.63,Daytime,BURGLARY - DAY,2019,2
12.97,77.63,Daytime,BURGLARY - DAY,2023,1
12.97,77.63,Night,BURGLARY - NIGHT,2017,2
12.97,77.64,Daytime,BURGLARY - DAY,2017,1
12.97,77.64,Daytime,BURGLARY - DAY,2018,1
12.97,77.64,Daytime,BURGLARY - DAY,2019,1
12.97,77.64,Daytime,BURGLARY - DAY,2023,1
12.97,77.64,Night,BURGLARY - NIGHT,2016,1
12.97,77.64,Night,BURGLARY - NIGHT,2017,1
12.97,77.64,Night,BURGLARY - NIGHT,2018,2
12.97,77.64,Night,BURGLARY - NIGHT,2019,1
12.97,77.64,Night,BURGLARY - NIGHT,2020,1
12.97,77.64,Night,BURGLARY - NIGHT,2023,1
12.97,77.65,Daytime,BURGLARY - DAY,2017,2
12.97,77.65,Daytime,BURGLARY - DAY,2018,3
12.97,77.65,Daytime,BURGLARY - DAY,2023,1
12.97,77.65,Night,BURGLARY - NIGHT,2016,1
12.97,77.65,Night,BURGLARY - NIGHT,2017,1
12.97,77.65,Night,BURGLARY - NIGHT,2018,7
12.97,77.65,Night,BURGLARY - NIGHT,2020,2
12.97,77.65,Night,BURGLARY - NIGHT,2021,1
12.97,77.65,Night,BURGLARY - NIGHT,2022,2
12.97,77.66,Daytime,BURGLARY - DAY,2017,1
12.97,77.66,Daytime,BURGLARY - DAY,2018,1
12.97,77.66,Daytime,BURGLARY - DAY,2023,1
12.97,77.66,Daytime,BURGLARY - DAY,2024,1
12.97,77.66,Night,BURGLARY - NIGHT,2018,3
12.97,77.66,Night,BURGLARY - NIGHT,2020,1
12.97,77.66,Night,BURGLARY - NIGHT,2023,3
12.97,77.67,Daytime,BURGLARY - DAY,2023,2
12.97,77.67,Night,BURGLARY - NIGHT,2018,3
12.97,77.67,Night,BURGLARY - NIGHT,2024,1
12.97,77.68,Night,BURGLARY - NIGHT,2020,2
12.97,77.68,Night,BURGLARY - NIGHT,2022,1
12.97,77.68,Night,BURGLARY - NIGHT,2023,2
12.97,77.69,Night,BURGLARY - NIGHT,2022,1
12.97,77.69,Night,BURGLARY - NIGHT,2023,2
12.97,77.7,Daytime,BURGLARY - DAY,2020,1
12.97,77.7,Night,BURGLARY - NIGHT,2020,2
12.97,77.71,Night,BURGLARY - NIGHT,2023,1
12.97,77.72,Night,BURGLARY - NIGHT,2023,1
12.97,77.75,Night,BURGLARY - NIGHT,2019,1
12.97,77.75,Night,BURGLARY - NIGHT,2022,1
12.97,77.76,Daytime,BURGLARY - DAY,2023,1
12.97,77.76,Night,BURGLARY - NIGHT,2022,1
12.97,77.77,Night,BURGLARY - NIGHT,2023,1
12.97,77.82,Night,BURGLARY - NIGHT,2023,1
12.97,77.83,Night,BURGLARY - NIGHT,2022,1
12.97,78.23,Daytime,BURGLARY - DAY,2023,1
12.97,78.25,Night,BURGLARY - NIGHT,2021,1
12.97,78.26,Daytime,BURGLARY - DAY,2022,2
12.97,78.26,Night,BURGLARY - NIGHT,2019,1
12.97,78.26,Night,BURGLARY - NIGHT,2022,1
12.97,78.27,Daytime,BURGLARY - DAY,2020,1
12.97,78.27,Night,BURGLARY - NIGHT,2021,1
12.97,78.28,Night,BURGLARY - NIGHT,2023,1
12.98,74.8,Night,BURGLARY - NIGHT,2019,1
12.98,74.8,Night,BURGLARY - NIGHT,2020,1
12.98,74.81,Night,BURGLARY - NIGHT,2021,3
12.98,74.82,Night,BURGLARY - NIGHT,2019,1
12.98,74.82,Night,BURGLARY - NIGHT,2021,1
12.98,74.85,Night,BURGLARY - NIGHT,2020,1
12.98,74.86,Night,BURGLARY - NIGHT,2019,1
12.98,74.92,Daytime,BURGLARY - DAY,2021,1
12.98,75.16,Night,BURGLARY - NIGHT,2019,1
12.98,75.25,Daytime,BURGLARY - DAY,2019,1
12.98,75.27,Night,BURGLARY - NIGHT,2019,1
12.98,76.11,Night,BURGLARY - NIGHT,2024,1
12.98,76.21,Night,BURGLARY - NIGHT,2021,1
12.98,76.21,Night,BURGLARY - NIGHT,2023,1
12.98,76.22,Night,BURGLARY - NIGHT,2019,1
12.98,76.23,Night,BURGLARY - NIGHT,2020,1
12.98,76.26,Night,BURGLARY - NIGHT,2020,1
12.98,76.5,Night,BURGLARY - NIGHT,2023,1
12.98,76.74,Night,BURGLARY - NIGHT,2023,6
12.98,76.74,Night,BURGLARY - NIGHT,2024,1
12.98,76.86,Night,BURGLARY - NIGHT,2020,1
12.98,76.86,Night,BURGLARY - NIGHT,2022,1
12.98,77.02,Night,BURGLARY - NIGHT,2021,1
12.98,77.06,Night,BURGLARY - NIGHT,2020,1
12.98,77.11,Night,BURGLARY - NIGHT,2022,1
12.98,77.24,Night,BURGLARY - NIGHT,2022,1
12.98,77.37,Night,BURGLARY - NIGHT,2024,1
12.98,77.42,Night,BURGLARY - NIGHT,2023,1
12.98,77.44,Daytime,BURGLARY - DAY,2019,1
12.98,77.44,Daytime,BURGLARY - DAY,2021,1
12.98,77.45,Daytime,BURGLARY - DAY,2024,1
12.98,77.49,Night,BURGLARY - NIGHT,2018,1
12.98,77.49,Night,BURGLARY - NIGHT,2023,1
12.98,77.5,Daytime,BURGLARY - DAY,2018,1
12.98,77.5,Night,BURGLARY - NIGHT,2017,3
12.98,77.5,Night,BURGLARY - NIGHT,2018,1
12.98,77.51,Daytime,BURGLARY - DAY,2017,1
12.98,77.51,Daytime,BURGLARY - DAY,2018,6
12.98,77.51,Night,BURGLARY - NIGHT,2017,2
12.98,77.51,Night,BURGLARY - NIGHT,2018,4
12.98,77.51,Night,BURGLARY - NIGHT,2019,1
12.98,77.51,Night,BURGLARY - NIGHT,2022,1
12.98,77.52,Daytime,BURGLARY - DAY,2018,1
12.98,77.52,Night,BURGLARY - NIGHT,2018,2
12.98,77.52,Night,BURGLARY - NIGHT,2022,1
12.98,77.53,Daytime,BURGLARY - DAY,2022,2
12.98,77.53,Night,BURGLARY - NIGHT,2022,4
12.98,77.53,Night,BURGLARY - NIGHT,2023,2
12.98,77.53,Night,BURGLARY - NIGHT,2024,1
12.98,77.54,Daytime,BURGLARY - DAY,2016,1
12.98,77.54,Night,BURGLARY - NIGHT,2016,1
12.98,77.54,Night,BURGLARY - NIGHT,2019,1
12.98,77.54,Night,BURGLARY - NIGHT,2022,1
12.98,77.54,Night,BURGLARY - NIGHT,2023,2
12.98,77.54,Night,BURGLARY - NIGHT,2024,2
12.98,77.55,Night,BURGLARY - NIGHT,2019,2
12.98,77.55,Night,BURGLARY - NIGHT,2023,3
12.98,77.56,Daytime,BURGLARY - DAY,2017,1
12.98,77.56,Daytime,BURGLARY - DAY,2018,1
12.98,77.56,Daytime,BURGLARY - DAY,2019,2
12.98,77.56,Daytime,BURGLARY - DAY,2021,1
12.98,77.56,Daytime,BURGLARY - DAY,2023,1
12.98,77.56,Night,BURGLARY - NIGHT,2017,7
12.98,77.56,Night,BURGLARY - NIGHT,2018,5
12.98,77.56,Night,BURGLARY - NIGHT,2019,3
12.98,77.56,Night,BURGLARY - NIGHT,2020,1
12.98,77.56,Night,BURGLARY - NIGHT,2021,5
12.98,77.56,Night,BURGLARY - NIGHT,2022,6
12.98,77.56,Night,BURGLARY - NIGHT,2023,2
12.98,77.56,Night,BURGLARY - NIGHT,2024,1
12.98,77.57,Daytime,BURGLARY - DAY,2018,1
12.98,77.57,Daytime,BURGLARY - DAY,2021,1
12.98,77.57,Daytime,BURGLARY - DAY,2023,2
12.98,77.57,Night,BURGLARY - NIGHT,2018,1
12.98,77.57,Night,BURGLARY - NIGHT,2019,1
12.98,77.57,Night,BURGLARY - NIGHT,2020,1
12.98,77.58,Daytime,BURGLARY - DAY,2020,1
12.98,77.58,Night,BURGLARY - NIGHT,2023,2
12.98,77.6,Daytime,BURGLARY - DAY,2017,1
12.98,77.6,Night,BURGLARY - NIGHT,2017,1
12.98,77.6,Night,BURGLARY - NIGHT,2018,1
12.98,77.6,Night,BURGLARY - NIGHT,2020,3
12.98,77.6,Night,BURGLARY - NIGHT,2021,2
12.98,77.6,Night,BURGLARY - NIGHT,2022,1
12.98,77.6,Night,BURGLARY - NIGHT,2023,2
12.98,77.61,Daytime,BURGLARY - DAY,2018,1
12.98,77.61,Daytime,BURGLARY - DAY,2023,1
12.98,77.61,Daytime,BURGLARY - DAY,2024,1
12.98,77.61,Night,BURGLARY - NIGHT,2017,5
12.98,77.61,Night,BURGLARY - NIGHT,2018,1
12.98,77.61,Night,BURGLARY - NIGHT,2019,6
12.98,77.61,Night,BURGLARY - NIGHT,2020,3
12.98,77.61,Night,BURGLARY - NIGHT,2021,1
12.98,77.61,Night,BURGLARY - NIGHT,2022,1
12.98,77.61,Night,BURGLARY - NIGHT,2023,1
12.98,77.61,Night,BURGLARY - NIGHT,2024,1
12.98,77.62,Daytime,BURGLARY - DAY,2017,1
12.98,77.62,Daytime,BURGLARY - DAY,2018,1
12.98,77.62,Daytime,BURGLARY - DAY,2023,1
12.98,77.62,Night,BURGLARY - NIGHT,2017,2
12.98,77.63,Daytime,BURGLARY - DAY,2018,3
12.98,77.63,Daytime,BURGLARY - DAY,2019,2
12.98,77.63,Night,BURGLARY - NIGHT,2016,2
12.98,77.63,Night,BURGLARY - NIGHT,2017,3
12.98,77.63,Night,BURGLARY - NIGHT,2018,1
12.98,77.63,Night,BURGLARY - NIGHT,2023,2
12.98,77.64,Daytime,BURGLARY - DAY,2022,1
12.98,77.66,Night,BURGLARY - NIGHT,2017,1
12.98,77.67,Daytime,BURGLARY - DAY,2016,2
12.98,77.67,Daytime,BURGLARY - DAY,2017,4
12.98,77.67,Daytime,BURGLARY - DAY,2018,2
12.98,77.67,Night,BURGLARY - NIGHT,2016,1
12.98,77.67,Night,BURGLARY - NIGHT,2018,6
12.98,77.67,Night,BURGLARY - NIGHT,2019,1
12.98,77.67,Night,BURGLARY - NIGHT,2020,3
12.98,77.67,Night,BURGLARY - NIGHT,2022,1
12.98,77.67,Night,BURGLARY - NIGHT,2023,2
12.98,77.68,Daytime,BURGLARY - DAY,2023,1
12.98,77.68,Night,BURGLARY - NIGHT,2016,5
12.98,77.68,Night,BURGLARY - NIGHT,2017,2
12.98,77.68,Night,BURGLARY - NIGHT,2018,1
12.98,77.68,Night,BURGLARY - NIGHT,2019,1
12.98,77.68,Night,BURGLARY - NIGHT,2020,1
12.98,77.68,Night,BURGLARY - NIGHT,2022,2
12.98,77.68,Night,BURGLARY - NIGHT,2024,1
12.98,77.69,Night,BURGLARY - NIGHT,2019,2
12.98,77.7,Night,BURGLARY - NIGHT,2022,1
12.98,77.74,Night,BURGLARY - NIGHT,2020,1
12.98,77.76,Daytime,BURGLARY - DAY,2022,1
12.98,77.76,Night,BURGLARY - NIGHT,2021,1
12.98,77.76,Night,BURGLARY - NIGHT,2022,2
12.98,77.76,Night,BURGLARY - NIGHT,2023,3
12.98,77.77,Night,BURGLARY - NIGHT,2022,1
12.98,77.79,Night,BURGLARY - NIGHT,2021,1
12.98,77.79,Night,BURGLARY - NIGHT,2022,1
12.98,77.79,Night,BURGLARY - NIGHT,2023,1
12.98,77.8,Daytime,BURGLARY - DAY,2020,1
12.98,77.82,Night,BURGLARY - NIGHT,2019,2
12.98,77.82,Night,BURGLARY - NIGHT,2021,1
12.98,77.83,Daytime,BURGLARY - DAY,2019,1
12.98,77.83,Night,BURGLARY - NIGHT,2019,1
12.98,77.83,Night,BURGLARY - NIGHT,2024,1
12.98,77.86,Night,BURGLARY - NIGHT,2023,1
12.98,77.92,Night,BURGLARY - NIGHT,2021,1
12.98,77.94,Night,BURGLARY - NIGHT,2021,1
12.98,78.14,Night,BURGLARY - NIGHT,2023,1
12.98,78.19,Daytime,BURGLARY - DAY,2019,1
12.98,78.19,Night,BURGLARY - NIGHT,2023,1
12.98,78.19,Night,BURGLARY - NIGHT,2024,1
12.98,78.24,Night,BURGLARY - NIGHT,2023,1
12.99,74.79,Night,BURGLARY - NIGHT,2020,1
12.99,74.8,Daytime,BURGLARY - DAY,2019,1
12.99,74.8,Night,BURGLARY - NIGHT,2019,1
12.99,74.8,Night,BURGLARY - NIGHT,2020,2
12.99,74.81,Daytime,BURGLARY - DAY,2023,1
12.99,74.81,Night,BURGLARY - NIGHT,2019,2
12.99,74.81,Night,BURGLARY - NIGHT,2020,1
12.99,74.81,Night,BURGLARY - NIGHT,2021,1
12.99,74.84,Daytime,BURGLARY - DAY,2022,1
12.99,74.84,Night,BURGLARY - NIGHT,2022,1
12.99,74.96,Night,BURGLARY - NIGHT,2019,1
12.99,74.97,Night,BURGLARY - NIGHT,2019,1
12.99,75.21,Daytime,BURGLARY - DAY,2023,1
12.99,75.28,Daytime,BURGLARY - DAY,2022,1
12.99,75.28,Night,BURGLARY - NIGHT,2020,1
12.99,75.32,Night,BURGLARY - NIGHT,2022,1
12.99,75.33,Night,BURGLARY - NIGHT,2019,1
12.99,75.37,Daytime,BURGLARY - DAY,2023,2
12.99,76.09,Night,BURGLARY - NIGHT,2023,1
12.99,76.14,Night,BURGLARY - NIGHT,2020,1
12.99,76.89,Night,BURGLARY - NIGHT,2020,1
12.99,77.03,Daytime,BURGLARY - DAY,2022,1
12.99,77.36,Daytime,BURGLARY - DAY,2024,1
12.99,77.36,Night,BURGLARY - NIGHT,2023,1
12.99,77.42,Night,BURGLARY - NIGHT,2021,1
12.99,77.44,Night,BURGLARY - NIGHT,2020,1
12.99,77.45,Daytime,BURGLARY - DAY,2020,1
12.99,77.45,Night,BURGLARY - NIGHT,2020,2
12.99,77.45,Night,BURGLARY - NIGHT,2021,1
12.99,77.45,Night,BURGLARY - NIGHT,2023,1
12.99,77.46,Daytime,BURGLARY - DAY,2024,1
12.99,77.46,Night,BURGLARY - NIGHT,2022,2
12.99,77.47,Daytime,BURGLARY - DAY,2021,1
12.99,77.47,Daytime,BURGLARY - DAY,2023,1
12.99,77.47,Night,BURGLARY - NIGHT,2020,1
12.99,77.48,Night,BURGLARY - NIGHT,2020,1
12.99,77.48,Night,BURGLARY - NIGHT,2023,1
12.99,77.49,Daytime,BURGLARY - DAY,2024,1
12.99,77.49,Night,BURGLARY - NIGHT,2023,5
12.99,77.49,Night,BURGLARY - NIGHT,2024,6
12.99,77.5,Daytime,BURGLARY - DAY,2019,1
12.99,77.5,Daytime,BURGLARY - DAY,2020,1
12.99,77.5,Daytime,BURGLARY - DAY,2023,1
12.99,77.5,Night,BURGLARY - NIGHT,2022,2
12.99,77.5,Night,BURGLARY - NIGHT,2023,1
12.99,77.51,Daytime,BURGLARY - DAY,2022,2
12.99,77.51,Daytime,BURGLARY - DAY,2023,1
12.99,77.51,Night,BURGLARY - NIGHT,2023,6
12.99,77.52,Daytime,BURGLARY - DAY,2023,1
12.99,77.52,Night,BURGLARY - NIGHT,2022,1
12.99,77.52,Night,BURGLARY - NIGHT,2023,1
12.99,77.53,Daytime,BURGLARY - DAY,2023,3
12.99,77.53,Night,BURGLARY - NIGHT,2017,1
12.99,77.53,Night,BURGLARY - NIGHT,2018,1
12.99,77.53,Night,BURGLARY - NIGHT,2019,1
12.99,77.53,Night,BURGLARY - NIGHT,2020,1
12.99,77.53,Night,BURGLARY - NIGHT,2023,2
12.99,77.54,Daytime,BURGLARY - DAY,2017,1
12.99,77.54,Daytime,BURGLARY - DAY,2018,2
12.99,77.54,Night,BURGLARY - NIGHT,2016,1
12.99,77.54,Night,BURGLARY - NIGHT,2017,1
12.99,77.54,Night,BURGLARY - NIGHT,2018,2
12.99,77.54,Night,BURGLARY - NIGHT,2020,1
12.99,77.54,Night,BURGLARY - NIGHT,2022,1
12.99,77.54,Night,BURGLARY - NIGHT,2023,4
12.99,77.55,Daytime,BURGLARY - DAY,2016,1
12.99,77.55,Daytime,BURGLARY - DAY,2018,3
12.99,77.55,Daytime,BURGLARY - DAY,2023,2
12.99,77.55,Daytime,BURGLARY - DAY,2024,1
12.99,77.55,Night,BURGLARY - NIGHT,2016,1
12.99,77.55,Night,BURGLARY - NIGHT,2017,1
12.99,77.55,Night,BURGLARY - NIGHT,2018,4
12.99,77.55,Night,BURGLARY - NIGHT,2019,4
12.99,77.55,Night,BURGLARY - NIGHT,2023,3
12.99,77.56,Daytime,BURGLARY - DAY,2016,1
12.99,77.56,Daytime,BURGLARY - DAY,2019,2
12.99,77.56,Night,BURGLARY - NIGHT,2016,3
12.99,77.56,Night,BURGLARY - NIGHT,2017,1
12.99,77.57,Daytime,BURGLARY - DAY,2018,1
12.99,77.57,Daytime,BURGLARY - DAY,2021,1
12.99,77.57,Daytime,BURGLARY - DAY,2023,1
12.99,77.57,Night,BURGLARY - NIGHT,2016,1
12.99,77.57,Night,BURGLARY - NIGHT,2022,3
12.99,77.57,Night,BURGLARY - NIGHT,2023,1
12.99,77.58,Night,BURGLARY - NIGHT,2017,1
12.99,77.58,Night,BURGLARY - NIGHT,2018,1
12.99,77.58,Night,BURGLARY - NIGHT,2019,1
12.99,77.58,Night,BURGLARY - NIGHT,2020,1
12.99,77.58,Night,BURGLARY - NIGHT,2022,1
12.99,77.58,Night,BURGLARY - NIGHT,2023,1
12.99,77.58,Night,BURGLARY - NIGHT,2024,1
12.99,77.59,Night,BURGLARY - NIGHT,2020,4
12.99,77.59,Night,BURGLARY - NIGHT,2021,2
12.99,77.59,Night,BURGLARY - NIGHT,2022,1
12.99,77.59,Night,BURGLARY - NIGHT,2023,1
12.99,77.6,Daytime,BURGLARY - DAY,2022,1
12.99,77.6,Daytime,BURGLARY - DAY,2024,1
12.99,77.6,Night,BURGLARY - NIGHT,2020,1
